candle_begin_time,close,每次投入资金,累计投入资金,每次买币数量,累计买币数量,平均持有成本,币市值
2014-09-13,478.69,100,28400,0.2084856587770791,48.47595501567623,585.8574625464514,23204.95490645405
2014-09-14,476.5,100,28500,0.20944386149003147,48.68539887716626,585.3911163777416,23198.59256496972
2014-09-15,474.77,100,28600,0.2102070476230596,48.895605924789315,584.9196356006347,23214.166824912223
2014-09-16,466.5,100,28700,0.21393354769560557,49.10953947248492,584.4078423109635,22909.600163914216
2014-09-17,458.3,100,28800,0.21776129173030764,49.327300764215224,583.8551786497331,22606.701940239836
2014-09-18,424.99,100,28900,0.23482905480128943,49.56212981901651,583.1064989646864,21063.40955178383
2014-09-19,393.3,100,29000,0.25375031782354435,49.81588013684006,582.1436843098912,19592.585657819196
2014-09-20,408.4,100,29100,0.24436826640548484,50.060248403245545,581.2995526029664,20444.60544788548
2014-09-21,399.21,100,29200,0.24999373763182287,50.31024214087737,580.3987171883402,20084.351765059655
2014-09-22,404.99,100,29300,0.24642583767500434,50.556667978552376,579.5476872097252,20474.944964633927
2014-09-23,438.65,100,29400,0.22751624301835177,50.784184221570726,578.920395210607,22276.482408792
2014-09-24,424.51,100,29500,0.23509457963298863,51.01927880120371,578.2127990273354,21658.194043898988
2014-09-25,409.86,100,29600,0.24349777972966377,51.26277658093338,577.4170260416482,21010.561609461354
2014-09-26,404.01,100,29700,0.24702358852503653,51.509800169458416,576.5893073219482,20810.474366462895
2014-09-27,399.8,100,29800,0.24962481240620313,51.75942498186462,575.740553733765,20693.418107749476
2014-09-28,376.7,100,29900,0.2649323068754978,52.02435728874012,574.7307906958305,19597.575390668404
2014-09-29,373.64,100,30000,0.2671020233379724,52.29145931207809,573.7074542318369,19538.180857364856
2014-09-30,387.0,100,30100,0.25788113695090437,52.549340449028996,572.7950102284526,20336.59475377422
2014-10-01,383.63,100,30200,0.26014649532101247,52.809486944350006,571.8669456460426,20259.30347646099
2014-10-02,371.39,100,30300,0.26872021325291473,53.07820715760292,570.8557546043609,19712.715356262146
2014-10-03,359.74,100,30400,0.2774225829765942,53.35562974057951,569.7618067260735,19194.154242876073
2014-10-04,328.25,100,30500,0.304036557501904,53.65966629808141,568.3971240255462,17613.785462345222
2014-10-05,319.9,100,30600,0.31197249140356365,53.97163878948498,566.9644407010603,17265.527248756243
2014-10-06,327.56,100,30700,0.30467700573940654,54.276315795224384,565.6242423643132,17778.750001883698
2014-10-07,335.97,100,30800,0.29705033187486973,54.573366127099256,564.3778675529743,18335.013817721538
2014-10-08,352.9,100,30900,0.28279965996032874,54.85616578705958,563.2912828787101,19358.740906253326
2014-10-09,364.0,100,31000,0.2741758241758242,55.13034161123541,562.3037894196957,20067.44434648969
2014-10-10,359.1,100,31100,0.27791701475912,55.40825862599453,561.2881684285522,19897.105672594636
2014-10-11,360.66,100,31200,0.2767149115510453,55.684973537545574,560.2947800444479,20083.34255605119
2014-10-12,378.05,100,31300,0.2639862452056606,55.94895978275123,559.4384617969184,21151.504245869102
2014-10-13,391.2,100,31400,0.2551124744376278,56.20407225718886,558.6783793230168,21987.033067012282
2014-10-14,399.0,100,31500,0.25012531328320803,56.45419757047207,557.9744528416755,22525.224830618354
2014-10-15,394.2,100,31600,0.25317097919837644,56.70736854967044,557.2468059829174,22354.044682280088
2014-10-16,381.6,100,31700,0.26153039832285113,56.968898947993296,556.4439647839923,21739.331838554244
2014-10-17,382.48,100,31800,0.26092867600920305,57.229827624002496,555.6543033630056,21889.264469628477
2014-10-18,390.9,100,31900,0.2553082629828601,57.485135886985354,554.9260605857273,22470.939618222572
2014-10-19,388.02,100,32000,0.2572032369465492,57.742339123931906,554.1860701437582,22405.182426868058
2014-10-20,380.55,100,32100,0.26225200367888585,58.004591127610794,553.4044698182531,22073.647153612288
2014-10-21,384.0,100,32200,0.2598958333333333,58.264486960944126,552.6522531912847,22373.562993002546
2014-10-22,378.8,100,32300,0.26346356916578667,58.52795053010991,551.8730744447159,22170.387660805634
2014-10-23,357.87,100,32400,0.27887221616788216,58.806822746277795,550.9564789750654,21045.197656210436
2014-10-24,356.58,100,32500,0.27988109260194066,59.086703838879735,550.0391439776781,21069.136854867735
2014-10-25,344.62,100,32600,0.28959433579014565,59.376298174669884,549.0406273577235,20462.259876954737
2014-10-26,353.01,100,32700,0.28271153791677295,59.65900971258666,548.1150317032678,21060.227018640217
2014-10-27,349.01,100,32800,0.28595169192859804,59.944961404515254,547.1685898446403,20921.390979789867
2014-10-28,352.7,100,32900,0.28296002268216613,60.22792142719742,546.2582672684298,21242.38788737253
2014-10-29,333.58,100,33000,0.29917860783020567,60.52710003502763,545.2103269593715,20190.630029684515
2014-10-30,345.08,100,33100,0.28920829952474786,60.816308334552375,544.2619078079499,20986.491680087332
2014-10-31,336.82,100,33200,0.2963006947330919,61.112609029285466,543.2594112303468,20583.94897324393
2014-11-01,325.9,100,33300,0.30622890457195456,61.41883793385742,542.17893272193,20016.39928264413
2014-11-02,323.82,100,33400,0.3081959113087518,61.72703384516617,541.0919320014524,19988.44809974171
2014-11-03,325.0,100,33500,0.3070769230769231,62.03411076824309,540.02547284275,20161.085999679002
2014-11-04,329.66,100,33600,0.30273615239944185,62.33684692064253,539.007050561512,20549.964955859017
2014-11-05,338.62,100,33700,0.2947256511724056,62.631572571814935,538.0672816630739,21208.303104267972
2014-11-06,350.48,100,33800,0.28475233964848207,62.91632491146342,537.2214611639149,22050.913554969702
2014-11-07,341.84,100,33900,0.2919494500351042,63.208274361498525,536.3221879167326,21607.116507734656
2014-11-08,345.0,100,34000,0.2892753623188406,63.497549723817365,535.4537324335037,21906.65465471699
2014-11-09,362.61,100,34100,0.2752268277212432,63.772776551538605,534.7109196734087,23124.646505353416
2014-11-10,366.07,100,34200,0.27262545414811373,64.04540200568673,533.9961797251785,23445.10031222174
2014-11-11,367.65,100,34300,0.27145382836937304,64.3168558340561,533.297213540684,23646.092047390724
2014-11-12,433.56,100,34400,0.23018728665005994,64.54704312070616,532.9446297899394,27985.016015413363
2014-11-13,417.65,100,34500,0.23895606368969233,64.78599918439586,532.5224652598945,27057.87255936293
2014-11-14,399.99,100,34600,0.24950623765594138,65.0355054220518,532.0170847518018,26013.5518137665
2014-11-15,375.34,100,34700,0.2658922576863644,65.30139767973816,531.3821944544195,24510.22660511292
2014-11-16,391.65,100,34800,0.2548193540150645,65.55621703375323,530.8421012469704,25675.09240126945
2014-11-17,387.5,100,34900,0.2575483870967742,65.81376542085,530.2842008329093,25502.834100579377
2014-11-18,372.85,100,35000,0.2676679629877967,66.0814333838378,529.6495279801285,24638.462437163926
2014-11-19,375.26,100,35100,0.26594894206683367,66.34738232590463,529.0336825586497,24897.51869161897
2014-11-20,356.77,100,35200,0.279732040250021,66.62711436615466,528.3134401792576,23770.555592412995
2014-11-21,350.46,100,35300,0.28476858985333564,66.91188295600799,527.5595072284606,23449.938500762557
2014-11-22,352.81,100,35400,0.2828718006859216,67.19475475669391,526.8268353412432,23706.98142570918
2014-11-23,368.25,100,35500,0.27101154107264086,67.46576629776655,526.1927929984132,24844.268439152533
2014-11-24,376.05,100,35600,0.26539024065948674,67.73115653842603,525.6074430059818,25470.30141627511
2014-11-25,377.02,100,35700,0.26470744257599066,67.99586398100203,525.0319344419911,25635.800638117384
2014-11-26,369.99,100,35800,0.2697370199194573,68.26560100092149,524.4222489085938,25257.589714330945
2014-11-27,370.0,100,35900,0.26972972972972975,68.53533073065122,523.8174182173218,25358.072370340953
2014-11-28,377.43,100,36000,0.26441989243038444,68.79975062308161,523.2577105871424,25967.089877669692
2014-11-29,376.28,100,36100,0.26522802168597853,69.06497864476759,522.6961726243139,25987.770164453148
2014-11-30,379.89,100,36200,0.26270762589170554,69.3276862706593,522.1579133432076,26336.89473736076
2014-12-01,382.0,100,36300,0.2612565445026178,69.58894281516191,521.6345949731976,26582.97615539185
2014-12-02,384.5,100,36400,0.2595578673602081,69.84850068252213,521.1278645113166,26856.74851242976
2014-12-03,376.0,100,36500,0.2654255319148936,70.11392621443703,520.581316304668,26362.83625662832
2014-12-04,370.99,100,36600,0.2690099463597401,70.38293616079677,520.0124063648565,26111.365486293995
2014-12-05,378.18,100,36700,0.2638954994975937,70.64683166029437,519.4854339182842,26717.218797290123
2014-12-06,376.69,100,36800,0.26493934004088243,70.91177100033525,518.954744478544,26711.755018116284
2014-12-07,376.02,100,36900,0.26541141428647413,71.17718241462173,518.4245673711824,26764.04413154606
2014-12-08,362.11,100,37000,0.2756068597939852,71.45278927441571,517.8244317083388,25873.769524158673
2014-12-09,351.99,100,37100,0.2835307821244922,71.7363200565402,517.1717753400092,25250.467296701583
2014-12-10,345.08,100,37200,0.28920829952474786,72.02552835606494,516.4835420033064,24854.56932511089
2014-12-11,348.53,100,37300,0.2863455082776232,72.31187386434256,515.821233867829,25202.85739793931
2014-12-12,352.29,100,37400,0.2832893354906469,72.59516319983321,515.1858381673275,25574.550043669242
2014-12-13,346.56,100,37500,0.28797322253000923,72.88313642236322,514.5223139504411,25258.3797585342
2014-12-14,353.65,100,37600,0.2821999151703662,73.16533633753359,513.9045603035288,25874.92119576875
2014-12-15,346.01,100,37700,0.2884309702031733,73.45376730773677,513.248011392727,25415.73802615
2014-12-16,325.1,100,37800,0.30698246693325126,73.76074977467002,512.4676757689466,23979.619751745224
2014-12-17,318.86,100,37900,0.31299002697108447,74.0737398016411,511.6523089220389,23619.152673151282
2014-12-18,311.77,100,38000,0.3201077717548193,74.39384757339592,510.79492779977187,23193.769857957643
2014-12-19,318.47,100,38100,0.31337331616792785,74.70722088956384,509.9908622798515,23792.0086366994
2014-12-20,329.66,100,38200,0.30273615239944185,75.00995704196329,509.2657229310175,24727.78243845362
2014-12-21,320.79,100,38300,0.3111069547055706,75.32106399666885,508.48989602289544,24162.244119491403
2014-12-22,332.63,100,38400,0.30003306977722993,75.62109706644608,507.79480184291725,25153.84551721196
2014-12-23,335.7,100,38500,0.2972892463509086,75.918386312797,507.1235292248347,25485.80228520595
2014-12-24,322.61,100,38600,0.30935184898174267,76.22773816177875,506.3773493853236,24591.83060837144
2014-12-25,318.5,100,38700,0.3133437990580848,76.54108196083683,505.6108302702243,24378.33460452653
2014-12-26,327.2,100,38800,0.3050122249388753,76.84609418577571,504.90529689382595,25144.042017585813
2014-12-27,315.89,100,38900,0.3159327614042863,77.16202694718,504.13398324318723,24374.71269234469
2014-12-28,316.94,100,39000,0.31488609831513853,77.47691304549514,503.37576017127645,24555.53282063923
2014-12-29,312.64,100,39100,0.31921699078812693,77.79613003628326,502.59569443575396,24322.182094543597
2014-12-30,310.8,100,39200,0.3211068211068211,78.11723685739008,501.809863955673,24278.83721527684
2014-12-31,322.3,100,39300,0.30964939497362703,78.42688625236372,501.1036632710321,25276.985439136828
2015-01-01,314.96,100,39400,0.31686563373126747,78.74375188609498,500.3571592193523,24801.132094044475
2015-01-02,315.81,100,39500,0.31601279250182074,79.0597646785968,499.6220284816191,24967.864283147657
2015-01-03,279.3,100,39600,0.3573218761188686,79.41708655471568,498.6332503234923,22181.19227473209
2015-01-04,264.19,100,39700,0.37775843143192395,79.79484498614761,497.52587409489826,21081.000096890337
2015-01-05,274.84,100,39800,0.3631203609372727,80.15796534708488,496.51958888509154,22030.615195992807
2015-01-06,288.43,100,39900,0.34601116388725167,80.50397651097214,495.62769106892387,23219.761945059694
2015-01-07,297.99,100,40000,0.334910567468707,80.83888707844085,494.811364253278,24089.17996050459
2015-01-08,283.21,100,40100,0.35238868684015395,81.191275765281,493.89542930605796,22994.181209485232
2015-01-09,290.51,100,40200,0.3435337854118619,81.53480955069287,493.0409505035557,23686.677522571787
2015-01-10,276.03,100,40300,0.36155490345252334,81.8963644541454,492.0853357607147,22605.853480277754
2015-01-11,267.27,100,40400,0.3734051708010626,82.26976962494646,491.0673772903043,21988.241327659438
2015-01-12,268.75,100,40500,0.37134883720930234,82.64111846215576,490.07081164500886,22209.80058670436
2015-01-13,228.07,100,40600,0.4375849519884246,83.07870341414419,488.6932310150598,18947.759887663866
2015-01-14,182.0,100,40700,0.5483516483516484,83.62705506249584,486.68460188612687,15220.124021374244
2015-01-15,209.81,100,40800,0.4756684619417568,84.1027235244376,485.1210316410837,17645.592422662252
2015-01-16,208.5,100,40900,0.47865707434052757,84.58138059877813,483.5579616986158,17635.21785484524
2015-01-17,201.24,100,41000,0.49592526336712384,85.07730586214525,481.9146490890793,17120.95703169811
2015-01-18,211.03,100,41100,0.4729185423873383,85.55022440453259,480.4195463667592,18053.66385608851
2015-01-19,216.2,100,41200,0.4616096207215541,86.01183402525415,479.00385414294465,18595.758516259946
2015-01-20,212.11,100,41300,0.47051058413087543,86.48234460938502,477.5541202836231,18343.770115096657
2015-01-21,228.08,100,41400,0.4375657663977552,86.91991037578278,476.30053713832035,19824.693158508537
2015-01-22,234.7,100,41500,0.42522368981678743,87.34513406559957,475.1266392107418,20499.902965196216
2015-01-23,233.12,100,41600,0.42810569663692516,87.77323976223649,473.94855325709375,20461.69765337257
2015-01-24,248.66,100,41700,0.4013512426606612,88.17459100489715,472.92535780159176,21925.493799277727
2015-01-25,254.73,100,41800,0.39178738271895736,88.56637838761611,471.9623943192051,22560.51356667745
2015-01-26,276.01,100,41900,0.36158110213398065,88.9279594897501,471.1679008538302,24545.006098765924
2015-01-27,265.09,100,42000,0.3764759138405825,89.30443540359067,470.3013888413352,23673.71278113785
2015-01-28,234.5,100,42100,0.4255863539445629,89.73002175753524,469.18522001210346,21041.690102142013
2015-01-29,233.01,100,42200,0.4283077979485859,90.15832955548383,468.0654600419358,21007.792369723287
2015-01-30,226.45,100,42300,0.4407153897107529,90.59904494519458,466.89233893787986,20516.15372783931
2015-01-31,215.8,100,42400,0.4624652455977757,91.06151019079235,465.6193369862129,19651.07389917299
2015-02-01,226.92,100,42500,0.43980257359421826,91.50131276438657,464.4742104349515,20763.4778924946
2015-02-02,238.99,100,42600,0.41759069417130423,91.91890345855788,463.45200385475044,21967.69873756075
2015-02-03,227.96,100,42700,0.4377961045797508,92.35669956313762,462.3378726392132,21053.633232412853
2015-02-04,227.8,100,42800,0.43810359964881473,92.79480316278644,461.2327257693253,21138.65616048275
2015-02-05,216.47,100,42900,0.46103386150505843,93.2558370242915,460.0248238490992,20187.091040648378
2015-02-06,222.65,100,43000,0.44823714349876487,93.70407416779025,458.8914663731962,20863.2121134585
2015-02-07,228.8,100,43100,0.43618881118881114,94.14026297897907,457.8274867324724,21539.29216959041
2015-02-08,223.85,100,43200,0.44583426401608217,94.58609724299515,456.72674165863526,21173.097867844463
2015-02-09,220.48,100,43300,0.45264876632801165,95.03874600932316,455.60365449005747,20954.14272013557
2015-02-10,220.87,100,43400,0.45184950423325937,95.49059551355643,454.49501876693887,21091.00783107921
2015-02-11,219.8,100,43500,0.45404913557779797,95.94464464913423,453.3864308849939,21088.632893879705
2015-02-12,222.39,100,43600,0.4487611853050947,96.39340583443932,452.3130977951465,21436.929523520957
2015-02-13,236.13,100,43700,0.42264854105789185,96.81605437549722,451.371420596333,22861.174919686156
2015-02-14,257.0,100,43800,0.38832684824902725,97.20438122374624,450.5969735991696,24981.525974502783
2015-02-15,235.88,100,43900,0.42309648974054603,97.62747771348678,449.6684850225872,23028.36944305726
2015-02-16,233.5,100,44000,0.42740899357601714,98.0548867070628,448.72827329298946,22895.816046099164
2015-02-17,244.0,100,44100,0.40901639344262297,98.46390310050543,447.87986877775546,24025.192356523326
2015-02-18,236.26,100,44200,0.4224159823922797,98.88631908289771,446.97790766128685,23362.881746525414
2015-02-19,240.0,100,44300,0.41583333333333333,99.30215241623105,446.11319011811383,23832.51657989545
2015-02-20,244.5,100,44400,0.4081799591002045,99.71033237533126,445.2898605619806,24379.176265768492
2015-02-21,245.54,100,44500,0.40645108739920177,100.11678346273047,444.4809197906922,24582.675011438838
2015-02-22,236.5,100,44600,0.42198731501057085,100.53877077774104,443.60995917282787,23777.419288935755
2015-02-23,239.4,100,44700,0.41687552213868,100.95564629987972,442.7686973269692,24168.781724191205
2015-02-24,239.73,100,44800,0.41630167271513785,101.37194797259485,441.9368562603862,24301.897087470163
2015-02-25,237.99,100,44900,0.41934535064498507,101.79129332323984,441.09862969732933,24225.30989799785
2015-02-26,236.93,100,45000,0.4212214578145444,102.21251478105438,440.2592001223414,24217.211127075214
2015-02-27,255.05,100,45100,0.391295824348167,102.60381060540254,439.5548248538957,26169.10189490792
2015-02-28,255.7,100,45200,0.3903011341415722,102.99411173954411,438.86004002154687,26335.594371801428
2015-03-01,262.4,100,45300,0.3803353658536585,103.37444710539776,438.2127427855876,27125.45492045637
2015-03-02,277.41,100,45400,0.35975631736419017,103.73420342276195,437.6569974222993,28776.905371508394
2015-03-03,283.75,100,45500,0.3517180616740088,104.08592148443596,437.13884981845166,29534.380221208703
2015-03-04,273.33,100,45600,0.36512640398053636,104.4510478884165,436.5681428942082,28549.60491934088
2015-03-05,277.69,100,45700,0.35939356836760417,104.8104414567841,436.025260124901,29104.81148813438
2015-03-06,273.36,100,45800,0.36508633304067895,105.17552778982478,435.4625164470144,28750.782276626505
2015-03-07,276.97,100,45900,0.3603278333393508,105.53585562316414,434.92327540219776,29230.265931947775
2015-03-08,275.59,100,46000,0.3621321528357343,105.89798777599988,434.3803028373045,29184.426451187803
2015-03-09,291.0,100,46100,0.3429553264604811,106.24094310246036,433.9193408283327,30916.114442815964
2015-03-10,292.62,100,46200,0.3410566605153441,106.58199976297571,433.469067035172,31188.024770641954
2015-03-11,296.6,100,46300,0.33648010788941335,106.91847987086513,433.0402008700516,31712.021129698598
2015-03-12,295.55,100,46400,0.3376755202165454,107.25615539108168,432.6092039269398,31699.55672583419
2015-03-13,283.18,100,46500,0.3524260187866375,107.60858140986832,432.1216708813121,30472.598083646513
2015-03-14,282.6,100,46600,0.3531493276716206,107.96173073753994,431.63442899305494,30509.98510642879
2015-03-15,286.9,100,46700,0.3478563959567794,108.30958713349672,431.17143399725114,31074.020548600205
2015-03-16,291.22,100,46800,0.34269624338987703,108.6522833768866,430.73185896759236,31641.71796501692
2015-03-17,285.25,100,46900,0.34986853637160387,109.0021519132582,430.26673489273963,31092.863833256903
2015-03-18,257.21,100,47000,0.38800979744177916,109.39016171069999,429.6547263939432,28136.24349360914
2015-03-19,261.98,100,47100,0.3809451103137644,109.77110682101375,429.0746569295185,28757.834564969184
2015-03-20,262.19,100,47200,0.3806399938975552,110.1517468149113,428.49978656544107,28880.686497401595
2015-03-21,260.47,100,47300,0.3831535301570238,110.53490034506832,427.9191445628363,28791.025492879948
2015-03-22,268.82,100,47400,0.37125213897775466,110.90615248404607,427.3883724062876,29813.791910761265
2015-03-23,267.23,100,47500,0.3734610635033492,111.27961354754943,426.85266856811467,29737.251128311636
2015-03-24,246.0,100,47600,0.4056910569105691,111.68530460446,426.1975214069404,27474.58493269716
2015-03-25,246.29,100,47700,0.40521336635673394,112.09051797081673,425.5489301282282,27606.773671032453
2015-03-26,249.33,100,47800,0.4002727309188625,112.49079070173559,424.9236733230866,28047.328845663735
2015-03-27,246.5,100,47900,0.404868154158215,112.8956588558938,424.28557913942626,27828.779907977823
2015-03-28,252.95,100,48000,0.3945443763589642,113.29020323225276,423.69065135841157,28656.756907598334
2015-03-29,242.74,100,48100,0.41113949081321577,113.70134272306598,423.0381000614359,27599.863932597036
2015-03-30,247.93,100,48200,0.40253297301657726,114.10387569608255,422.42211060719313,28289.773901329747
2015-03-31,244.51,100,48300,0.40816326530612246,114.51203896138868,421.78971257586164,27999.338646449145
2015-04-01,246.93,100,48400,0.4041631231523104,114.916202084541,421.1764670432923,28376.25778073571
2015-04-02,253.23,100,48500,0.39410812305019155,115.31031020759119,420.60419326499317,29200.029853868316
2015-04-03,254.24,100,48600,0.3925424795468848,115.70285268713808,420.04150175462826,29416.293267177985
2015-04-04,253.6,100,48700,0.39353312302839116,116.09638581016647,419.4790359764617,29442.043441458216
2015-04-05,260.5,100,48800,0.3831094049904031,116.47949521515687,418.95785957741606,30342.908503548366
2015-04-06,255.73,100,48900,0.3902553474367497,116.86975056259362,418.4145150015523,29887.101311372066
2015-04-07,253.7,100,49000,0.39337800551832874,117.26312856811195,417.86365926215666,29749.655717730002
2015-04-08,244.92,100,49100,0.4074799934672546,117.6706085615792,417.2664746125203,28819.885448901976
2015-04-09,243.58,100,49200,0.4097216520239757,118.08033021360318,416.6655014514181,28762.006833429463
2015-04-10,236.12,100,49300,0.4226664407928172,118.502996654396,416.02323478603074,27980.927570035983
2015-04-11,236.86,100,49400,0.42134594275099213,118.92434259714699,415.3901457108842,28168.419787560237
2015-04-12,236.38,100,49500,0.42220153989339204,119.34654413704038,414.7585534036187,28211.136103113604
2015-04-13,224.9,100,49600,0.44375277901289456,119.79029691605328,414.05690842187926,26940.837776420383
2015-04-14,220.16,100,49700,0.45330668604651164,120.2436036020998,413.32759923316286,26472.83176903829
2015-04-15,223.98,100,49800,0.4455754978123047,120.6891790999121,412.6301990899553,27031.96233479831
2015-04-16,228.14,100,49900,0.4374506881739283,121.12662978808602,411.9655610603652,27633.829319853943
2015-04-17,222.4,100,50000,0.4487410071942446,121.57537079528026,411.26750980011053,27038.36246487033
2015-04-18,223.08,100,50100,0.447373139680832,122.0227439349611,410.5791951925259,27220.833717011123
2015-04-19,222.16,100,50200,0.4492257832193014,122.4719697181804,409.8897087677691,27208.37279259096
2015-04-20,224.21,100,50300,0.44511841577092903,122.91708813395134,409.2189358178138,27559.240330513232
2015-04-21,236.96,100,50400,0.4211681296421336,123.33825626359348,408.63233782296373,29226.233204221113
2015-04-22,234.14,100,50500,0.4262407106859144,123.7644969742794,408.0330081290991,28978.219321557775
2015-04-23,236.01,100,50600,0.4228634379899157,124.18736041226931,407.4488726712713,29309.45893089968
2015-04-24,231.38,100,50700,0.43132509292073645,124.61868550519004,406.8410751924396,28834.27145219087
2015-04-25,226.01,100,50800,0.44157338170877397,125.06025888689882,406.2041807057362,28264.869111028
2015-04-26,219.7,100,50900,0.4542558033682294,125.51451469026705,405.53078761931437,27575.53887745167
2015-04-27,226.91,100,51000,0.43982195584152306,125.95433664610857,404.9086467208644,28580.298528368498
2015-04-28,225.3,100,51100,0.442964935641367,126.39730158174994,404.280782584192,28477.312046368264
2015-04-29,225.23,100,51200,0.44310260622474806,126.84040418797468,403.6568657107299,28568.26423525754
2015-04-30,236.11,100,51300,0.4226843420439625,127.26308853001865,403.1019566832171,30048.087832822705
2015-05-01,231.78,100,51400,0.4305807230994909,127.69366925311814,402.5258284192101,29596.838659487723
2015-05-02,234.81,100,51500,0.42502448788382097,128.11869374100198,401.97100435717596,30083.550477324676
2015-05-03,240.57,100,51600,0.4148480691690568,128.53354181017104,401.45163101633926,30921.314153272848
2015-05-04,238.54,100,51700,0.4183784690198709,128.95192027919092,400.92462282116844,30760.1910633982
2015-05-05,235.87,100,51800,0.4231144274388434,129.37503470662975,400.38636602078174,30515.68943625276
2015-05-06,229.27,100,51900,0.43529463078466435,129.8103293374144,399.81410004050576,29761.614207189003
2015-05-07,237.3,100,52000,0.4205646860514117,130.23089402346582,399.2908164373832,30903.79115176844
2015-05-08,244.5,100,52100,0.4081799591002045,130.63907398256603,398.80870563238085,31941.253588737396
2015-05-09,242.54,100,52200,0.4114785190071741,131.0505525015732,398.3195721313221,31785.001003731566
2015-05-10,240.73,100,52300,0.41457234245835584,131.46512484403155,397.82413824235147,31647.599503703714
2015-05-11,242.46,100,52400,0.4116142868926833,131.87673913092422,397.34073154461663,31974.834169683887
2015-05-12,241.92,100,52500,0.4125330687830688,132.28927219970728,396.857576786307,32003.420730553185
2015-05-13,235.7,100,52600,0.4234196011879508,132.71269180089524,396.3449108463127,31280.38145747101
2015-05-14,236.7,100,52700,0.4216307562315167,133.13432255712675,395.8408244229199,31512.8941492719
2015-05-15,237.3,100,52800,0.4205646860514117,133.55488724317817,395.3430764675889,31692.57474280618
2015-05-16,235.7,100,52900,0.4234196011879508,133.97830684436613,394.84003974949826,31578.686923217094
2015-05-17,236.15,100,53000,0.42261274613593053,134.40091959050207,394.3425399281676,31738.777161297065
2015-05-18,232.82,100,53100,0.42865733184434324,134.8295769223464,393.8305022686703,31391.02209906069
2015-05-19,231.7,100,53200,0.430729391454467,135.26030631380087,393.31568476990725,31339.81297290766
2015-05-20,234.24,100,53300,0.4260587431693989,135.68636505697026,392.8176569371659,31783.174150944717
2015-05-21,235.27,100,53400,0.4241934798316827,136.11055853680193,392.32812335834745,32022.731106953393
2015-05-22,240.97,100,53500,0.4141594389343072,136.52471797573625,391.87043044841334,32898.36129061317
2015-05-23,238.81,100,53600,0.4179054478455676,136.9426234235818,391.4047990318401,32703.267899785573
2015-05-24,240.96,100,53700,0.4141766268260292,137.35680005040783,390.9526137788077,33097.49454014627
2015-05-25,237.1,100,53800,0.4209194432728806,137.7777194936807,390.484036154101,32667.097291951693
2015-05-26,237.36,100,53900,0.42045837546343107,138.19817786914413,390.0196140866369,32802.71949902005
2015-05-27,236.48,100,54000,0.42202300405953996,138.6202008732037,389.5536123872304,32780.905102495206
2015-05-28,236.86,100,54100,0.42134594275099213,139.0415468159547,389.0923341899427,32933.38077882703
2015-05-29,236.52,100,54200,0.4219516319972941,139.463498447952,388.6321553895877,32985.90665290961
2015-05-30,232.54,100,54300,0.4291734755310914,139.89267192348308,388.1547135628405,32530.641929086752
2015-05-31,228.7,100,54400,0.43637953651071276,140.3290514599938,387.6602844102372,32093.25406890058
2015-06-01,222.0,100,54500,0.44954954954954957,140.77860100954334,387.1327006318628,31252.84942411862
2015-06-02,224.68,100,54600,0.4441872885882143,141.22278829813155,386.62315521440803,31729.936074824196
2015-06-03,225.14,100,54700,0.44327973705250073,141.66606803518405,386.1192786575735,31894.698557441337
2015-06-04,223.24,100,54800,0.44705249955205156,142.1131205347361,385.6083083236883,31725.33302817449
2015-06-05,224.51,100,54900,0.444523629237005,142.55764416397312,385.10737408688334,32005.616691253603
2015-06-06,225.66,100,55000,0.4422582646459275,142.99990242861904,384.61564704531344,32269.357982042173
2015-06-07,223.26,100,55100,0.44701245184986116,143.4469148804689,384.1142212498163,32025.958216213487
2015-06-08,228.76,100,55200,0.43626508130792097,143.88317996177682,383.6445650885956,32914.716248056066
2015-06-09,229.06,100,55300,0.4356937047061905,144.318873666483,383.17926543548833,33057.681202044594
2015-06-10,228.6,100,55400,0.43657042869641294,144.7554440951794,382.714448815987,33091.09452015801
2015-06-11,230.0,100,55500,0.4339130434782609,145.18935713865767,382.259423788183,33393.55214189126
2015-06-12,229.55,100,55600,0.43476366804617733,145.62412080670384,381.80488020800766,33428.01693117887
2015-06-13,232.87,100,55700,0.4285652939408254,146.05268610064468,381.3692270035843,34011.289012257126
2015-06-14,233.54,100,55800,0.42733578830178987,146.48002188894648,380.93932046449754,34208.94431194456
2015-06-15,236.98,100,55900,0.4211325850282725,146.90115447397474,380.5279829159092,34812.635587242534
2015-06-16,252.17,100,56000,0.3957647618669945,147.29691923584173,380.18446204116896,37143.86412370221
2015-06-17,248.95,100,56100,0.4008837115886725,147.6978029474304,379.82961750600646,36769.3680437628
2015-06-18,249.51,100,56200,0.39998396857841373,148.09778691600883,379.47899945238805,36951.878813413365
2015-06-19,244.56,100,56300,0.4080798168138698,148.5058667328227,379.1096017862343,36318.59476817912
2015-06-20,245.38,100,56400,0.4067161137827044,148.9125828466054,378.74569711880923,36540.16957890003
2015-06-21,244.25,100,56500,0.40859774820880246,149.3211805948142,378.37900674863937,36471.698360283364
2015-06-22,246.67,100,56600,0.4045891271739571,149.72576972198814,378.0244383120907,36932.85561732281
2015-06-23,244.25,100,56700,0.40859774820880246,150.13436747019693,377.6616970212065,36670.319254595604
2015-06-24,239.8,100,56800,0.41618015012510423,150.55054762032205,377.2819222368133,36102.02131935323
