candle_end_time,coin1_open,coin1_close,coin1_pct,coin2_open,coin2_close,coin2_pct,coin1_mom,coin2_mom,pos,trade_time,strategy_pct_adjust,coin1_net,coin2_net,strategy_net
2017-01-31 08:00:00,917.35,966.19,0.053240311767591475,10.5,10.612,0.010666666666666602,0.23943607768684116,0.09402061855670119,coin1,2017-01-31 08:00:00,0.05061377732428074,0.967166838506892,1.2947779404587605,1.1141237532034667
2017-02-01 08:00:00,966.2,983.73,0.018153779277367832,10.711,10.673,0.005748209574067076,0.22266275572348304,0.1052086569327948,coin1,,0.018153779277367832,0.9847245718175357,1.3022205954123964,1.134349309906795
2017-02-02 08:00:00,983.75,1007.0,0.023654864647820073,10.654,10.74,0.006277522720884443,0.21600734193112103,0.10733065264460251,coin1,,0.023654864647820073,1.0080180982792621,1.3103953147877014,1.1611821892959884
2017-02-03 08:00:00,1007.0,1015.7,0.00863952333664364,10.74,11.043,0.02821229050279328,0.24579909235864106,0.14092364913730737,coin1,,0.00863952333664364,1.0167268941631047,1.3473645680819912,1.171214249918506
2017-02-04 08:00:00,1015.8,1031.1,0.01516195727084746,11.017,11.32,0.025083763470071574,0.25630528547408415,0.16365131578947367,coin1,,0.01516195727084746,1.0321424638885273,1.381161542215715,1.1889721503307782
2017-02-05 08:00:00,1030.9,1006.6,-0.023761031907671315,11.331,11.133,-0.016519434628975316,0.21262498494157334,0.16820566631689404,coin1,,-0.023761031907671315,1.0076176938708095,1.3583455344070277,1.160720945129436
2017-02-06 08:00:00,1007.0,1022.6,0.015895092390224574,11.21,11.28,0.013203988143357659,0.1312072036195091,0.09599689078896234,coin1,,0.015895092390224574,1.023633870208911,1.3762811127379209,1.179170711791537
2017-02-07 08:00:00,1022.8,1052.1,0.028848034422061408,11.27,11.438,0.014007092198581761,0.18551822053951716,0.11895910780669161,coin1,,0.028848034422061408,1.0531636953322856,1.3955588091752076,1.213187469074786
2017-02-08 08:00:00,1052.5,1048.8,-0.0031365839749072366,11.439,11.3,-0.01206504633677219,0.16495795799131385,0.08445297504798477,coin1,,-0.0031365839749072366,1.0498603589625521,1.3787213274768182,1.2093822047007277
2017-02-09 08:00:00,1049.0,984.97,-0.06086003051106015,11.283,10.923,-0.03336283185840716,0.09961595998838946,0.02659774436090223,coin1,,-0.06086003051106015,0.9859658254837386,1.332723279648609,1.135779166823108
2017-02-10 08:00:00,984.97,992.0,0.007137273216443196,10.95,11.29,0.03359882816076154,0.07356983615073265,0.031050228310502304,coin1,,0.007137273216443196,0.9930029329622919,1.3775012201073693,1.1438855330502689
2017-02-11 08:00:00,992.02,1000.1,0.008165322580645284,11.28,11.368,0.006908768821966449,0.08268739444853423,0.06601650412603166,coin1,,0.008165322580645284,1.0011111222334559,1.3870180575890678,1.1532257274229576
2017-02-12 08:00:00,1000.0,996.01,-0.004089591040895901,11.309,11.264,-0.009148486980999349,0.09629947607097256,0.04036205781841695,coin1,,-0.004089591040895901,0.9970169871570286,1.3743289409468034,1.148509505819958
2017-02-13 08:00:00,996.0,996.5,0.0004919629320991881,11.333,11.32,0.00497159090909105,0.12459090396117811,0.07004442763966345,coin1,,0.0004919629320991881,0.997507482557383,1.381161542215715,1.1490745299239848
2017-02-14 08:00:00,996.52,1013.3,0.01685900652282979,11.317,13.073,0.1548586572438162,0.13426988302457032,0.24575948160853822,coin1,,0.014316859006522797,1.0143244677123895,1.5950463640800392,1.165525667956893
2017-02-15 08:00:00,1013.4,1013.9,0.0005921247409454988,13.072,12.92,-0.011703511053316018,0.10794212780837475,0.2211720226843099,coin2,2017-02-15 08:00:00,-0.01409267528852276,1.0149250743250682,1.576378721327477,1.149100293177938
2017-02-16 08:00:00,1013.9,1038.5,0.024262747805503526,12.94,12.921,7.739938080497666e-05,0.13286789571288304,0.23186195061492976,coin2,,7.739938080497666e-05,1.0395499454448993,1.5765007320644215,1.1491892328291127
2017-02-17 08:00:00,1037.2,1056.2,0.017043813192104018,12.889,12.761,-0.012382942496710792,0.14875520703044298,0.2121010638297871,coin2,,-0.012382942496710792,1.0572678405189242,1.5569790141532454,1.1349588886411506
2017-02-18 08:00:00,1056.9,1059.7,0.0033137663321340938,12.766,12.793,0.0025076404670481,0.16125143827735466,0.22350803366488137,coin2,,0.0025076404670481,1.0607713790928839,1.5608833577354806,1.137804957478743
2017-02-19 08:00:00,1059.1,1056.2,-0.0033028215532697747,12.828,12.801,0.0006253419838975205,0.15135989535073846,0.21914285714285708,coin2,,0.0006253419838975205,1.0572678405189242,1.5618594436310396,1.138516474688141
2017-02-20 08:00:00,1056.3,1091.2,0.033137663321340716,12.81,12.402,-0.031169439887508865,0.1293844895931442,0.16867696946852617,coin2,,-0.031169439887508865,1.092303226258521,1.5131771595900438,1.1030295538694106
2017-02-21 08:00:00,1091.8,1129.6,0.035190615835777095,12.42,12.817,0.03346234478309951,0.14828255720573713,0.2008807270683033,coin2,,0.03346234478309951,1.1307420494699645,1.5638116154221573,1.1399395091069373
2017-02-22 08:00:00,1130.1,1125.5,-0.003629603399433301,12.818,12.679,-0.010766950144339593,0.11767626613704074,0.18054003724394785,coin2,,-0.010766950144339593,1.126637904283326,1.5469741337237677,1.12766583724482
2017-02-23 08:00:00,1125.6,1189.8,0.0571301643713904,12.682,13.269,0.046533638299550484,0.17140888057497272,0.2015756587883728,coin2,,0.046533638299550484,1.1910029129420714,1.61896046852123,1.1801402314379303
2017-02-24 08:00:00,1189.5,1185.4,-0.0036981005210958706,13.2,13.113,-0.011756726203933976,0.14964600911647774,0.15839222614840986,coin2,,-0.011756726203933976,1.1865984644490937,1.5999267935578332,1.1662656458546674
2017-02-25 08:00:00,1185.4,1153.0,-0.027332545976041955,13.067,13.554,0.03363074811256017,0.14544009537055436,0.21746160064672604,coin2,,0.03363074811256017,1.154165707364438,1.6537335285505126,1.2054880320227381
2017-02-26 08:00:00,1153.0,1178.3,0.021942758022549746,13.51,14.568,0.07481186365648518,0.15225894778016813,0.2914893617021277,coin2,,0.07481186365648518,1.179491286199061,1.7774524158125915,1.2956728383139478
2017-02-27 08:00:00,1178.7,1195.5,0.014597301196639156,14.567,15.5,0.06397583745194946,0.13629883090960937,0.3551320160867284,coin2,,0.06397583745194946,1.19670867576252,1.8911664226451927,1.3785645932088268
2017-02-28 08:00:00,1195.7,1189.1,-0.005353408615642041,15.5,15.862,0.02335483870967736,0.13377192982456143,0.40371681415929195,coin2,,0.02335483870967736,1.1903022052272794,1.935334309419229,1.410760746934091
2017-03-01 08:00:00,1189.1,1233.2,0.0370868724245228,15.83,17.435,0.0991678224687933,0.25201782795415095,0.5961732124874117,coin2,,0.0991678224687933,1.234446791259172,2.1272571986334796,1.5506628182319933
2017-03-02 08:00:00,1233.7,1258.0,0.020110282192669526,17.477,19.021,0.09096644680240917,0.2681451612903225,0.6847652790079719,coin2,,0.09096644680240917,1.259271864583229,2.3207662274280136,1.6917211049951677
2017-03-03 08:00:00,1258.5,1289.2,0.024801271860095397,19.028,19.493,0.024814678513222166,0.289071092890711,0.7147255453905699,coin2,,0.024814678513222166,1.290503408442527,2.378355295265983,1.7337006203496557
2017-03-04 08:00:00,1289.2,1267.8,-0.016599441514117297,19.55,18.5,-0.05094136356640844,0.27287878635756657,0.6424005681818183,coin2,,-0.05094136356640844,1.269081772590316,2.2571986334797463,1.645383546733116
2017-03-05 08:00:00,1267.0,1278.4,0.00836094021139,18.501,19.339,0.045351351351351266,0.28289011540391384,0.7083922261484097,coin2,,0.045351351351351266,1.2796924894143085,2.3595656417764763,1.720003914068742
2017-03-06 08:00:00,1278.5,1279.2,0.0006257822277846437,19.292,19.51,0.008842235896375339,0.26240994769564807,0.49238889313852985,coin2,,0.008842235896375339,1.2804932982312136,2.380429477794046,1.7352125944196266
2017-03-07 08:00:00,1279.3,1232.4,-0.03658536585365846,19.568,18.879,-0.03234238851870841,0.21550448762205354,0.46122291021671846,coin2,,-0.03234238851870841,1.2336459824422668,2.303440702781845,1.679091674528351
2017-03-08 08:00:00,1232.3,1150.0,-0.0668614086335606,18.8,16.511,-0.12543037237141808,0.10736639383726532,0.27784227226994807,coin2,,-0.12543037237141808,1.1511626743010441,2.0145192776964373,1.468482580546512
2017-03-09 08:00:00,1149.4,1190.4,0.03513043478260869,16.544,17.752,0.07516201320331906,0.12705926907782628,0.3911135490948985,coin2,,0.07516201320331906,1.1916035195547503,2.1659346022449975,1.578856687654393
2017-03-10 08:00:00,1190.3,1115.4,-0.0630040322580645,17.672,19.175,0.08015998197386232,0.05256204586203639,0.49886656765418613,coin2,,0.08015998197386232,1.1165276929698997,2.339555880917521,1.7054178112760812
2017-03-11 08:00:00,1113.0,1172.4,0.051102743410435636,19.175,21.3,0.11082138200782277,0.11001704222685094,0.6639325052730256,coin2,,0.11082138200782277,1.1735853211743863,2.5988286969253296,1.8944145700224528
2017-03-12 08:00:00,1172.5,1224.4,0.044353462981917335,21.3,23.198,0.08910798122065722,0.12206744868035191,0.8705047572972102,coin2,,0.08910798122065722,1.225637894273216,2.830405075646657,2.063222027952153
2017-03-13 08:00:00,1224.4,1238.5,0.011515844495262995,23.24,28.397,0.22411414777135952,0.09640580736543924,1.2155730670203635,coin2,,0.22411414777135952,1.2397521496711679,3.464738897022938,2.525619274409746
2017-03-14 08:00:00,1238.5,1245.0,0.005248284214775856,28.392,28.66,0.009261541712152654,0.10617503331852518,1.2604306333307043,coin2,,0.009261541712152654,1.2462587213085217,3.496827720839434,2.5490104026687086
2017-03-15 08:00:00,1244.4,1256.2,0.008995983935742968,28.66,34.796,0.2140963014654571,0.055807698772903036,1.622352852513377,coin2,,0.2140963014654571,1.2574700447451927,4.245485602733041,3.0947441022770548
2017-03-16 08:00:00,1257.1,1168.6,-0.06973411877089641,34.796,45.071,0.2952925623634901,-0.014172431246836648,2.437123465263479,coin2,,0.2952925623634901,1.1697814792940868,5.499145924841386,4.008599018097745
2017-03-17 08:00:00,1169.1,1070.4,-0.08403217525243867,45.071,44.65,-0.009340817820771674,-0.07163920208152641,2.294230485465545,coin2,,-0.009340817820771674,1.0714821970189892,5.447779404587604,3.9711554249531695
2017-03-18 08:00:00,1067.8,971.51,-0.09238602391629303,44.65,34.2,-0.23404255319148926,-0.17549859967750148,1.3476112026359144,coin2,,-0.23404255319148926,0.9724922171393107,4.17276720351391,3.041736070176896
2017-03-19 08:00:00,971.63,1016.5,0.04630935348066423,34.2,43.168,0.26222222222222213,-0.14972814721873695,1.7850322580645162,coin2,,0.26222222222222213,1.0175277029800098,5.266959492435334,3.839346861912171
2017-03-20 08:00:00,1016.1,1040.5,0.023610427939006362,43.169,42.064,-0.025574499629355096,-0.1249684635438566,1.6518723994452151,coin2,,-0.025574499629355096,1.041551967487162,5.132259638848219,3.7411574870152324
2017-03-21 08:00:00,1040.5,1115.9,0.07246516098029798,41.874,42.45,0.009176492963103966,-0.0951183911774246,1.4347576713507317,coin2,,0.009176492963103966,1.1170281984804653,5.179355783308932,3.7754881923686914
2017-03-22 08:00:00,1115.7,1039.1,-0.06882337126982718,42.452,41.459,-0.02334511189634858,-0.17400635930047703,1.1796435518637298,coin2,,-0.02334511189634858,1.040150552057578,5.058443142996584,3.6873489980545013
2017-03-23 08:00:00,1039.3,1032.7,-0.006159176210181805,41.459,43.136,0.040449600810439135,-0.19896059571827485,1.2128969373621303,coin2,,0.040449600810439135,1.0337440815223375,5.263055148853099,3.8365007930745785
2017-03-24 08:00:00,1032.7,942.13,-0.08770214002130339,43.136,54.01,0.2520864243323442,-0.25687805647578477,1.9194594594594592,coin2,,0.2520864243323442,0.9430825133384718,6.589799902391411,4.803630559948951
2017-03-25 08:00:00,942.14,972.17,0.03188519631048781,54.02,50.751,-0.06034067765228657,-0.23954161451814782,1.6242825378768293,coin2,,-0.06034067765228657,0.9731528844132573,6.19216691068814,4.513776236770399
2017-03-26 08:00:00,972.17,968.9,-0.0033636092452965505,51.27,50.415,-0.006620559200803844,-0.24257348342714202,1.5840594566888773,coin2,,-0.006620559200803844,0.9698795783741578,6.151171303074671,4.483892513975679
2017-03-27 08:00:00,969.0,1042.7,0.07616885127464146,50.5,48.927,-0.0295150252900922,-0.1539272963323597,1.591609725091371,coin2,,-0.0295150252900922,1.043754191733651,5.969619326500732,4.351550313027632
2017-03-28 08:00:00,1042.8,1044.7,0.001918097247530559,48.913,50.156,0.025119054918552042,-0.0915652173913043,2.037732420810369,coin2,,0.025119054918552042,1.0457562137759138,6.119570522205954,4.460857144321415
2017-03-29 08:00:00,1044.3,1041.8,-0.002775916531061684,50.164,52.877,0.05425073769838118,-0.12483198924731198,1.9786502929247414,coin2,,0.05425073769838118,1.0428532818146328,6.451561737432894,4.702861935167946
2017-03-30 08:00:00,1041.7,1041.2,-0.000575926281435879,52.879,51.624,-0.0236965032055525,-0.0665232203693743,1.6922555410691005,coin2,,-0.0236965032055525,1.042252675201954,6.298682284040996,4.591420552245968
2017-03-31 08:00:00,1041.2,1081.5,0.03870533999231651,51.676,49.724,-0.03680458701379219,-0.07753326509723646,1.3344600938967135,coin2,,-0.03680458701379219,1.0825934193535471,6.066861883845778,4.422435215013918
2017-04-01 08:00:00,1081.3,1093.5,0.01109570041608876,49.777,50.592,0.017456359102244523,-0.10690950669715782,1.1808776618674024,coin2,,0.017456359102244523,1.0946055516071231,6.172767203513909,4.499634832233613
2017-04-02 08:00:00,1093.3,1107.5,0.012802926383173263,50.6,48.6,-0.03937381404174567,-0.10577311263625355,0.7114483924358208,coin2,,-0.03937381404174567,1.1086197059029619,5.929721815519766,4.322467047093485
2017-04-03 08:00:00,1107.6,1150.1,0.03846501128668156,48.6,44.281,-0.08886831275720175,-0.07622489959839363,0.5450453593859037,coin2,,-0.08886831275720175,1.151262775403157,5.402757442654954,3.938336693669683
2017-04-04 08:00:00,1150.2,1145.8,-0.0037388053212763506,44.27,44.414,0.0030035455387187326,-0.0878840948893489,0.27641108173353257,coin2,,0.0030035455387187326,1.1469584280122924,5.418984870668619,3.950165667275927
2017-04-05 08:00:00,1145.7,1140.4,-0.004712864374236236,44.513,45.35,0.02107443598865233,-0.02413143932911166,0.0061902331876373395,coin2,,0.02107443598865233,1.1415529684981833,5.533186920449,4.033413180775506
2017-04-06 08:00:00,1140.5,1191.5,0.044808839003858125,45.35,43.11,-0.04939360529217207,0.1131352765321374,-0.03449048152295631,coin2,,-0.05177012127894154,1.1927046316779948,5.259882869692533,3.8246028912386767
2017-04-07 08:00:00,1191.5,1196.6,0.004280318925723892,43.297,42.25,-0.019948967756900915,0.23169087297094215,0.23538011695906413,coin1,2017-04-07 08:00:00,0.0017696181284097001,1.1978097878857645,5.154953635919961,3.8313709778489806
2017-04-08 08:00:00,1196.4,1188.1,-0.007103459802774492,42.362,44.507,0.053420118343195266,0.1688145597638957,0.031018346923647133,coin2,2017-04-08 08:00:00,0.05078656804733739,1.1893011942061482,5.4303318692044895,4.025953160730102
2017-04-09 08:00:00,1188.1,1215.9,0.023398703812810506,44.714,43.937,-0.01280697418383625,0.16857280153772236,0.04452738683910229,coin1,2017-04-09 08:00:00,0.02084658734444944,1.2171293005935997,5.360785749145925,4.109880544939924
2017-04-10 08:00:00,1216.3,1220.3,0.003618718644625263,44.029,44.169,0.005280287684639395,0.09355677031992093,0.04049469964664287,coin1,,0.003618718644625263,1.2215337490865774,5.38909224011713,4.124753046295081
2017-04-11 08:00:00,1220.2,1235.6,0.012537900516266465,44.17,44.206,0.0008376915936518792,0.18910595707824074,0.06625823102342077,coin1,,0.012537900516266465,1.2368492177098869,5.3936066373840905,4.176468789643695
2017-04-12 08:00:00,1236.0,1227.4,-0.006636451926189557,44.2,46.852,0.05985612812740326,0.1885349084923018,0.08614614243323437,coin1,,-0.006636451926189557,1.2286409273366101,5.716447047340166,4.148751855299993
2017-04-13 08:00:00,1227.4,1186.9,-0.03299657813263812,46.96,50.649,0.08104243148638268,0.2598049101504041,-0.06222921681170146,coin1,,-0.03299657813263812,1.1880999809807906,6.179721815519766,4.01185724055366
2017-04-14 08:00:00,1189.2,1206.8,0.016766366163956326,50.53,48.5,-0.0424292681000612,0.2413466780501352,-0.04435380583633819,coin1,,0.016766366163956326,1.2080201003013042,5.917520741825281,4.079121508046302
2017-04-15 08:00:00,1206.7,1193.3,-0.01118660921445147,48.5,49.707,0.024886597938144295,0.23160284859118585,-0.014043439452543827,coin1,,-0.01118660921445147,1.194506451516031,6.064787701317716,4.0334899697975235
2017-04-16 08:00:00,1194.0,1212.0,0.015670828794100533,49.602,49.58,-0.0025549721367212896,0.16236693200345242,0.013346414045414479,coin1,,0.015670828794100533,1.2132253576111873,6.04929233772572,4.096698100556942
2017-04-17 08:00:00,1212.5,1240.0,0.02310231023102305,49.581,49.52,-0.0012101653892697684,0.18694362017804145,-0.012680437036446168,coin1,,0.02310231023102305,1.2412536662028648,6.041971693509029,4.191341290998851
2017-04-18 08:00:00,1240.0,1265.4,0.020483870967741957,49.578,52.424,0.05864297253634887,0.21462852754847384,-0.00856705183728279,coin1,,0.020483870967741957,1.266679346139601,6.396290873596877,4.27719618518544
2017-04-19 08:00:00,1265.2,1260.5,-0.0038722933459776065,52.44,49.661,-0.05270486799938956,0.21062235881674995,-0.038024949635828365,coin1,,-0.0038722933459776065,1.2617743921360574,6.059175207418253,4.260633626858106
2017-04-20 08:00:00,1260.5,1308.5,0.03808012693375651,49.661,51.96,0.04629387245524663,0.2098936662043458,0.044968224599790885,coin1,,0.03808012693375651,1.3098229211503618,6.339677891654466,4.422879096187094
2017-04-21 08:00:00,1308.5,1327.0,0.014138326327856277,51.979,51.369,-0.011374133949191734,0.2135345221764975,0.015358159392789394,coin1,,0.014138326327856277,1.3283416250412916,6.2675695461200585,4.485411204157641
2017-04-22 08:00:00,1327.0,1346.4,0.014619442351168077,51.171,52.151,0.015223189082909983,0.21571106094808146,0.07306584362139912,coin1,,0.014619442351168077,1.3477612388512399,6.362981942410933,4.550985414678107
2017-04-23 08:00:00,1345.4,1355.2,0.006535947712418277,52.372,53.332,0.022645778604437172,0.17833231892878887,0.20439917797701046,coin1,,0.004019607843137374,1.3565701358371955,6.507076622742802,4.5692785913449505
2017-04-24 08:00:00,1355.3,1345.0,-0.007526564344746189,53.331,53.54,0.0039000975024374718,0.17385233024960733,0.2054757508893592,coin2,2017-04-24 08:00:00,0.0014153829953251762,1.3463598234216558,6.53245485602733,4.5757458705640435
2017-04-25 08:00:00,1345.0,1371.1,0.019405204460966496,53.781,53.9,0.006723944714232433,0.20229743949491397,0.1885336273428886,coin2,,0.004207134852446837,1.372486211073184,6.576378721327477,4.594996650492033
2017-04-26 08:00:00,1372.1,1400.0,0.02107796659616379,53.9,57.31,0.06326530612244907,0.17498950902224086,0.329389932730225,coin1,2017-04-26 08:00:00,0.018525271679673327,1.4014154295838797,6.99243533430942,4.680120211809586
2017-04-27 08:00:00,1399.3,1440.3,0.028785714285714192,57.445,67.999,0.1865119525388239,0.20366037105131207,0.6094437869822484,coin2,2017-04-27 08:00:00,0.18077163258621654,1.4417561737354727,8.296608101512932,5.526153183198155
2017-04-28 08:00:00,1440.5,1415.6,-0.017149205026730563,68.0,75.997,0.11761937675554068,0.19148219846814252,0.7075291527175502,coin2,,0.11761937675554068,1.4170312015135285,9.272449975597853,6.1761358764615695
2017-04-29 08:00:00,1415.9,1423.6,0.005651313930488788,75.99,73.55,-0.03219863941997714,0.17081996874742966,0.6739877551949383,coin2,,-0.03219863941997714,1.4250392896825792,8.973889702293802,5.977272704366599
2017-04-30 08:00:00,1425.4,1435.0,0.00800786737847714,73.411,83.512,0.13544527532290962,0.17594034253872004,0.8907378478118138,coin2,,0.13544527532290962,1.4364508153234767,10.189360663738409,6.786866051489645
2017-05-01 08:00:00,1435.3,1533.0,0.06829268292682933,83.518,81.399,-0.02530175304147908,0.24069278083522194,0.8413563769624033,coin2,,-0.02530175304147908,1.5345498953943484,9.931551976573939,6.615146442729256
2017-05-02 08:00:00,1533.0,1558.5,0.016634050880626194,81.489,82.011,0.0075185198835365785,0.26975721036336964,0.7504268761205499,coin2,,0.0075185198835365785,1.5600756764331976,10.006222547584187,6.664882552791422
2017-05-03 08:00:00,1560.0,1619.0,0.03881937760667298,82.476,85.8,0.04620111936203686,0.3640576291178699,0.6940117277734998,coin2,,0.04620111936203686,1.6206368432116438,10.468521229868228,6.972807587146895
2017-05-04 08:00:00,1619.6,1607.1,-0.007350216182828939,86.099,99.2,0.15617715617715633,0.3317036791514749,1.0453608247422679,coin2,,0.15617715617715633,1.6087248120601807,12.103465104929235,8.061800846677997
2017-05-05 08:00:00,1607.2,1545.1,-0.03857880654595236,99.358,91.5,-0.0776209677419355,0.29481270426548223,0.8407870118896734,coin2,,-0.0776209677419355,1.5466621287500375,11.16398243045388,7.436036063216096
2017-05-06 08:00:00,1545.0,1597.0,0.033590058895864416,91.5,96.648,0.05626229508196712,0.31765676567656764,0.9493344090359015,coin2,,0.05626229508196712,1.598614600746754,11.792093704245973,7.854404518444909
