candle_end_time,open,close,high,low,volume
2020-12-12 08:00:00,2.9819,3.1206,3.1749,2.9684,84327.46195478
2020-12-13 08:00:00,3.1284,3.3378,3.3631,3.0753,50707.8322675
2020-12-14 08:00:00,3.3404,3.4869,3.5413,3.2461,77539.5590741
2020-12-15 08:00:00,3.506,3.3419,3.5184,3.3224,81316.44287923
2020-12-16 08:00:00,3.3309,3.5312,3.5342,3.2505,70727.47041579
2020-12-17 08:00:00,3.535,3.695,3.9836,3.4357,136399.04834964
2020-12-18 08:00:00,3.6938,3.7691,3.8512,3.5521,117857.87439288
2020-12-19 08:00:00,3.7748,3.9683,4.24,3.7093,237687.77458917
2020-12-20 08:00:00,3.9606,3.76,4.0167,3.7067,172656.38337042
2020-12-21 08:00:00,3.7561,3.5247,3.9143,3.4153,204452.42928445
2020-12-22 08:00:00,3.5115,3.7296,3.7764,3.2801,117652.63077115
2020-12-23 08:00:00,3.725,3.306,3.7749,3.0055,182184.27865682
2020-12-24 08:00:00,3.3084,3.5297,3.5297,3.1606,72568.02963218
2020-12-25 08:00:00,3.5279,3.504,3.6448,3.376,82876.24241962
2020-12-26 08:00:00,3.5091,3.4044,3.598,3.3586,65722.71351373
2020-12-27 08:00:00,3.4151,3.5924,3.7897,3.3381,127506.3471254
2020-12-28 08:00:00,3.6143,3.7307,3.9267,3.5722,160244.18235991
2020-12-29 08:00:00,3.7299,3.6682,3.8341,3.4922,166078.87819971
2020-12-30 08:00:00,3.6733,4.1507,4.3704,3.6371,349248.07059354
2020-12-31 08:00:00,4.1527,5.1393,5.29,3.9349,662792.78667556
2021-01-01 08:00:00,5.1484,4.7445,5.2692,4.6224,365514.17467629
2021-01-02 08:00:00,4.7452,4.855,5.2018,4.49,419088.98869391
2021-01-03 08:00:00,4.8549,5.4737,5.6381,4.6806,325801.02748441
2021-01-04 08:00:00,5.5062,5.4018,6.1895,4.9001,365183.90445553
2021-01-05 08:00:00,5.4336,6.27,6.5727,5.201,211529.62697791
2021-01-06 08:00:00,6.2899,6.4107,6.6,6.0285,196237.55265393
2021-01-07 08:00:00,6.4187,6.2514,6.801,5.9431,207574.80789084
2021-01-08 08:00:00,6.2629,5.9213,6.3644,5.4794,168884.29840558
2021-01-09 08:00:00,5.8774,6.2266,6.3606,5.6756,102558.73592958
2021-01-10 08:00:00,6.2458,5.9868,6.5721,5.5502,195947.29302946
2021-01-11 08:00:00,5.9803,5.232,5.9849,4.4201,403982.29122791
2021-01-12 08:00:00,5.2251,5.5506,5.8274,4.9664,103788.53803924
2021-01-13 08:00:00,5.4947,6.3114,6.3833,5.2742,89817.16977795
2021-01-14 08:00:00,6.354,6.9,7.1258,6.1901,194837.63111848
2021-01-15 08:00:00,6.9283,7.3277,7.4698,6.4088,171113.68262443
2021-01-16 08:00:00,7.4,8.3987,9.3797,7.2243,573148.33587211
2021-01-17 08:00:00,8.3728,8.7174,9.187,8.0721,564325.10557712
2021-01-18 08:00:00,8.7367,9.199,9.8798,8.3012,361979.64812549
2021-01-19 08:00:00,9.1981,8.5962,9.701,8.4968,383873.38773814
2021-01-20 08:00:00,8.5667,8.9835,9.0552,7.646,781869.72224931
2021-01-21 08:00:00,8.9884,7.5958,9.0416,7.3429,1739755.29409465
2021-01-22 08:00:00,7.5902,8.696,9.0199,7.0741,1131643.82439224
2021-01-23 08:00:00,8.686,9.285,9.5259,8.5188,692073.48210289
2021-01-24 08:00:00,9.3249,12.012,12.3,9.1758,973487.47385467
2021-01-25 08:00:00,11.994,11.3,12.886,10.868,1140531.19912032
2021-01-26 08:00:00,11.279,13.92,14.26,11.197,746618.64275097
2021-01-27 08:00:00,13.924,14.757,15.532,13.051,547216.15310123
2021-01-28 08:00:00,14.754,14.106,15.4,13.567,472944.13722775
2021-01-29 08:00:00,14.087,15.681,15.792,14.064,947861.30560581
2021-01-30 08:00:00,15.633,19.593,19.638,15.08,893743.47905629
2021-01-31 08:00:00,19.576,17.708,20.515,17.441,848793.93852494
2021-02-01 08:00:00,17.713,20.493,20.756,16.709,1098423.11514797
2021-02-02 08:00:00,20.493,19.038,20.572,18.13,967583.41453576
2021-02-03 08:00:00,19.032,19.715,20.534,18.755,717480.20403636
2021-02-04 08:00:00,19.721,20.13,21.601,19.128,1185157.416074
2021-02-05 08:00:00,20.151,21.111,22.44,19.668,858013.11465058
2021-02-06 08:00:00,21.146,19.233,21.64,19.233,803704.61065374
2021-02-07 08:00:00,19.232,18.713,19.646,17.111,1061265.54441864
2021-02-08 08:00:00,18.674,19.35,20.226,18.128,951449.07729603
2021-02-09 08:00:00,19.351,19.546,19.974,18.933,645914.91399832
2021-02-10 08:00:00,19.537,20.722,22.416,19.537,1196454.24185911
2021-02-11 08:00:00,20.761,21.466,22.0,20.151,777379.33419184
2021-02-12 08:00:00,21.533,22.671,23.78,21.264,1272338.43597942
2021-02-13 08:00:00,22.671,21.769,23.574,21.247,722848.39787154
2021-02-14 08:00:00,21.816,20.843,22.595,20.665,534191.17987954
2021-02-15 08:00:00,20.841,20.067,21.509,17.05,1269680.61233394
2021-02-16 08:00:00,20.104,20.498,21.307,19.419,879419.4177438
2021-02-17 08:00:00,20.498,21.508,21.802,19.2,669634.47406287
2021-02-18 08:00:00,21.534,21.157,22.267,20.615,498639.13093944
2021-02-19 08:00:00,21.185,20.066,21.515,19.34,621231.61226966
2021-02-20 08:00:00,20.093,28.766,32.9,19.502,2422002.18712265
2021-02-21 08:00:00,28.756,28.798,32.076,27.716,1375750.85848729
2021-02-22 08:00:00,28.837,27.686,29.037,22.0,1691525.84008031
2021-02-23 08:00:00,27.662,24.831,27.662,18.164,2205812.28444743
2021-02-24 08:00:00,24.868,25.257,27.319,23.104,1149342.8232308
2021-02-25 08:00:00,25.265,23.514,26.943,23.149,824157.65110134
2021-02-26 08:00:00,23.512,23.112,25.125,20.991,1138304.5025839
2021-02-27 08:00:00,23.101,23.565,24.808,22.379,660700.49489097
2021-02-28 08:00:00,23.565,22.247,24.125,20.551,874313.68563213
2021-03-01 08:00:00,22.25,25.696,25.7,22.138,584032.43304932
2021-03-02 08:00:00,25.7,25.568,27.432,24.59,988096.12311165
2021-03-03 08:00:00,25.587,25.427,27.56,25.329,470678.17238242
2021-03-04 08:00:00,25.396,28.292,29.763,24.8,1059462.1143868
