candle_end_time,open,close,high,low,volume
2016-06-02 08:00:00,13.94,13.77,14.029,13.608,45433.30358758989
2016-06-03 08:00:00,13.818,13.94,13.99,13.42,57902.82501312995
2016-06-04 08:00:00,13.94,13.701,13.962,13.404,40804.62560526
2016-06-05 08:00:00,13.787,13.895,13.969,13.686,16549.050051169997
2016-06-06 08:00:00,13.97,13.949,14.193,13.801,33303.74277223004
2016-06-07 08:00:00,13.949,14.601,14.697,13.88,60569.29238880004
2016-06-08 08:00:00,14.61,14.41,14.89,14.3,78019.60439455997
2016-06-09 08:00:00,14.41,14.494,14.7,14.374,18913.433977340017
2016-06-10 08:00:00,14.494,13.97,14.51,13.561,63321.45715346996
2016-06-11 08:00:00,13.97,14.36,14.383,13.81,37906.99173029015
2016-06-12 08:00:00,14.36,15.778,16.087,14.226,165362.0718117536
2016-06-13 08:00:00,15.778,17.786,17.91,15.701,259931.83925592067
2016-06-14 08:00:00,17.635,18.75,19.41,16.0,337986.6919336543
2016-06-15 08:00:00,18.75,18.247,18.775,17.55,105901.83653544095
2016-06-16 08:00:00,18.278,20.697,21.1,18.278,296550.62019096036
2016-06-17 08:00:00,20.747,15.429,21.69,11.51,1369132.2482990334
2016-06-18 08:00:00,15.43,11.3,15.43,10.133,895564.6650687103
2016-06-19 08:00:00,11.3,12.251,13.361,10.459,382642.10482631123
2016-06-20 08:00:00,12.251,11.898,12.487,10.51,317762.6457982507
2016-06-21 08:00:00,11.856,13.295,13.498,11.2,193640.2811906415
2016-06-22 08:00:00,13.214,13.501,15.9,12.95,538616.585183131
2016-06-23 08:00:00,13.5,13.804,14.0,12.5,152176.59780929156
2016-06-24 08:00:00,13.789,14.333,14.46,13.1,161070.2783603104
2016-06-25 08:00:00,14.333,14.33,14.836,13.913,77063.58221567988
2016-06-26 08:00:00,14.33,13.754,14.4,13.525,61784.86736263991
2016-06-27 08:00:00,13.744,14.031,14.188,13.682,39443.149970359875
2016-06-28 08:00:00,14.043,12.114,14.079,11.513,260077.7744918106
2016-06-29 08:00:00,12.12,12.62,13.045,11.57,136304.1551760001
2016-06-30 08:00:00,12.6,12.41,12.884,12.2,61631.62527241984
2016-07-01 08:00:00,12.479,12.194,12.58,11.74,88143.26159429977
2016-07-02 08:00:00,12.19,12.136,12.213,11.95,25168.057826759985
2016-07-03 08:00:00,12.125,11.763,12.147,11.56,56409.20211432992
2016-07-04 08:00:00,11.753,11.471,11.85,11.351,42460.63076092969
2016-07-05 08:00:00,11.47,10.588,11.485,9.353,321774.00260211003
2016-07-06 08:00:00,10.58,10.578,11.12,10.221,95985.54012241046
2016-07-07 08:00:00,10.578,10.14,10.669,9.729,83616.95588316988
2016-07-08 08:00:00,10.127,11.38,11.649,9.902,175241.63939423242
2016-07-09 08:00:00,11.37,10.902,11.436,10.395,135106.67105525007
2016-07-10 08:00:00,10.842,10.96,11.02,10.736,22276.63975740996
2016-07-11 08:00:00,10.95,10.501,11.087,10.201,82724.29348097002
2016-07-12 08:00:00,10.501,10.528,10.802,10.399,42574.0156825699
2016-07-13 08:00:00,10.526,10.43,10.6,10.425,18745.822147770003
2016-07-14 08:00:00,10.514,11.517,11.79,10.491,125971.93914941035
2016-07-15 08:00:00,11.466,11.96,12.553,11.369,174559.01488763015
2016-07-16 08:00:00,11.953,11.72,12.052,11.67,39799.27251487992
2016-07-17 08:00:00,11.705,11.255,11.737,11.021,162766.23287406127
2016-07-18 08:00:00,11.255,11.084,11.749,11.009,76357.0683573799
2016-07-19 08:00:00,11.083,11.658,12.24,11.041,215752.89103258032
2016-07-20 08:00:00,11.615,12.451,13.037,11.553,473086.03008493915
2016-07-21 08:00:00,12.451,12.631,12.75,12.028,154832.25988355099
2016-07-22 08:00:00,12.631,14.62,15.146,12.53,462465.3383904246
2016-07-23 08:00:00,14.601,14.26,14.85,13.9,190408.76079429034
2016-07-24 08:00:00,14.25,12.771,14.439,12.168,474125.6103241771
2016-07-25 08:00:00,12.771,13.782,13.82,12.685,216655.35443348042
2016-07-26 08:00:00,13.782,11.804,13.86,11.775,419861.88934466883
2016-07-27 08:00:00,11.808,13.0,13.4,11.808,348220.5312504301
2016-07-28 08:00:00,13.0,12.834,13.015,12.54,86518.76034435947
2016-07-29 08:00:00,12.87,12.86,12.944,12.6,54379.01322550984
2016-07-30 08:00:00,12.85,12.431,12.867,12.411,51579.83771010997
2016-07-31 08:00:00,12.465,11.876,12.552,11.303,120132.76130185988
2016-08-01 08:00:00,11.87,10.983,12.041,10.902,118734.67743493053
2016-08-02 08:00:00,10.98,10.165,11.198,9.9,257926.05614034025
2016-08-10 08:00:00,11.0,11.92,12.33,11.0,137979.0421352399
2016-08-11 08:00:00,11.93,11.71,12.1,11.569,101343.55407769037
2016-08-12 08:00:00,11.71,11.69,11.99,11.565,75096.21691571047
2016-08-13 08:00:00,11.69,11.49,11.76,11.4,40660.83254658004
2016-08-14 08:00:00,11.49,11.16,11.67,11.003,52993.28153931995
