datetime,mv
2016/4/10,64.99541848
2016/4/11,65.15326788
2016/4/12,65.58654751
2016/4/13,65.37933502
2016/4/14,65.48112606
2016/4/15,66.33437748
2016/4/16,66.48180827
2016/4/17,66.00877701
2016/4/18,66.207191
2016/4/19,67.29228991
2016/4/20,68.21901671
2016/4/21,69.47802319
2016/4/22,68.92371913
2016/4/23,69.64271248
2016/4/24,70.93731098
2016/4/25,71.39623236
2016/4/26,72.13509697
2016/4/27,68.83736014
2016/4/28,69.5218303
2016/4/29,70.48201251
2016/4/30,69.44867972
2016/5/1,70.01713696
2016/5/2,68.91796731
2016/5/3,69.80826752
2016/5/4,69.27164306
2016/5/5,69.48338106
2016/5/6,71.30550026
2016/5/7,71.15714725
2016/5/8,71.17816226
2016/5/9,71.49829366
2016/5/10,70.02720493
2016/5/11,70.3270408
2016/5/12,70.65954058
2016/5/13,70.81724792
2016/5/14,70.83400789
2016/5/15,71.14466369
2016/5/16,70.63125876
2016/5/17,70.5881797
2016/5/18,70.73569334
2016/5/19,68.2742678
2016/5/20,68.9071192
2016/5/21,69.00242294
2016/5/22,68.42086072
2016/5/23,69.19341621
2016/5/24,69.49426135
2016/5/25,70.0735342
2016/5/26,70.67866944
2016/5/27,73.82560176
2016/5/28,82.66477947
2016/5/29,82.09057786
2016/5/30,83.29999372
2016/5/31,82.93040304
2016/6/1,83.81327603
2016/6/2,83.99592016
2016/6/3,88.89099366
2016/6/4,89.45981262
2016/6/5,89.83559298
2016/6/6,91.5102566
2016/6/7,90.13337146
2016/6/8,90.94358144
2016/6/9,89.87046615
2016/6/10,90.33515827
2016/6/11,94.93577599
2016/6/12,105.2961791
2016/6/13,110.2692551
2016/6/14,107.3458981
2016/6/15,108.7675794
2016/6/16,120.0474715
2016/6/17,117.3497814
2016/6/18,118.5260646
2016/6/19,119.7438102
2016/6/20,115.610814
2016/6/21,104.5685388
2016/6/22,93.52371113
2016/6/23,97.9165642
2016/6/24,104.4223485
2016/6/25,104.421677
2016/6/26,98.8312698
2016/6/27,102.9237684
2016/6/28,101.6480877
2016/6/29,100.5542174
2016/6/30,105.8352933
2016/7/1,106.3267531
2016/7/2,110.6616601
2016/7/3,103.6044869
2016/7/4,107.5623264
2016/7/5,105.5358258
2016/7/6,106.6146558
2016/7/7,100.8488404
2016/7/8,104.960397
2016/7/9,102.5297487
2016/7/10,102.2899969
2016/7/11,102.0331058
2016/7/12,104.7057054
2016/7/13,103.1271984
2016/7/14,103.7072116
2016/7/15,104.5338269
2016/7/16,104.1541334
2016/7/17,107.1125936
2016/7/18,106.1229313
2016/7/19,106.0952887
2016/7/20,104.9752371
2016/7/21,104.8797838
2016/7/22,102.61989
2016/7/23,103.4088724
2016/7/24,104.3224393
2016/7/25,103.1988036
2016/7/26,102.8439568
2016/7/27,103.2592263
2016/7/28,103.3774885
2016/7/29,103.6981227
2016/7/30,103.4004042
2016/7/31,98.61863057
2016/8/1,95.72348148
2016/8/2,86.44868614
2016/8/3,89.44284614
2016/8/4,91.3382573
2016/8/5,90.83709739
2016/8/6,92.86056608
2016/8/7,93.64716452
2016/8/8,93.39906395
2016/8/9,92.89375601
2016/8/10,93.58445626
2016/8/11,93.1233319
2016/8/12,92.88724843
2016/8/13,92.58707952
2016/8/14,90.20855586
2016/8/15,89.70723755
2016/8/16,91.32938074
2016/8/17,90.66994498
2016/8/18,90.85482023
2016/8/19,91.07313039
2016/8/20,92.04385094
2016/8/21,91.99366254
2016/8/22,92.86644649
2016/8/23,92.34849214
2016/8/24,91.84724238
2016/8/25,91.47291987
2016/8/26,91.78144292
2016/8/27,90.25460586
2016/8/28,90.893108
2016/8/29,90.93416903
2016/8/30,91.48348112
2016/8/31,91.17109845
2016/9/1,90.6786228
2016/9/2,91.20153585
2016/9/3,94.80373828
2016/9/4,96.46839252
2016/9/5,96.15469538
2016/9/6,96.77432967
2016/9/7,97.43679244
2016/9/8,99.31406504
2016/9/9,98.77686235
2016/9/10,98.89124148
2016/9/11,96.24020831
2016/9/12,96.49384649
2016/9/13,96.66427226
2016/9/14,96.90461573
2016/9/15,96.35577016
2016/9/16,96.33711685
2016/9/17,96.19198665
2016/9/18,96.82000957
2016/9/19,96.72714915
2016/9/20,96.59273515
2016/9/21,94.83217581
2016/9/22,94.70696826
2016/9/23,95.75634139
2016/9/24,95.73392874
2016/9/25,95.46135306
2016/9/26,96.6192195
2016/9/27,96.33310584
2016/9/28,96.11530813
2016/9/29,96.27901998
2016/9/30,96.93192695
2016/10/1,97.61881352
2016/10/2,97.13776075
2016/10/3,97.34623662
2016/10/4,97.05097087
2016/10/5,97.43020648
2016/10/6,97.52309801
2016/10/7,98.18597601
2016/10/8,98.5145566
2016/10/9,98.15153929
2016/10/10,98.51765193
2016/10/11,102.0420741
2016/10/12,101.2764796
2016/10/13,101.3807224
2016/10/14,101.9630135
2016/10/15,101.6982097
2016/10/16,102.1834712
2016/10/17,101.8048816
2016/10/18,101.6202169
2016/10/19,100.4447629
2016/10/20,100.5084915
2016/10/21,100.8349581
2016/10/22,104.744589
2016/10/23,104.7210229
2016/10/24,104.2046409
2016/10/25,104.8257066
2016/10/26,108.1390749
2016/10/27,109.7483333
2016/10/28,109.974233
2016/10/29,113.94593
2016/10/30,111.94831
2016/10/31,111.8185864
2016/11/1,116.4285819
2016/11/2,118.2010522
2016/11/3,109.8966632
2016/11/4,112.2257746
2016/11/5,112.2673259
2016/11/6,113.5737903
2016/11/7,112.2467536
2016/11/8,113.3333788
2016/11/9,115.4897374
2016/11/10,114.268126
2016/11/11,114.4224741
2016/11/12,112.6227729
2016/11/13,112.1517828
2016/11/14,112.7108118
2016/11/15,113.7792784
2016/11/16,119.004341
2016/11/17,118.5039832
2016/11/18,120.2143527
2016/11/19,120.2326923
2016/11/20,116.9508482
2016/11/21,118.2789686
2016/11/22,120.227322
2016/11/23,119.1606195
2016/11/24,118.4866544
2016/11/25,118.7181539
2016/11/26,117.7289914
2016/11/27,117.2064465
2016/11/28,117.8262368
2016/11/29,117.8066721
2016/11/30,119.4353336
2016/12/1,121.2243592
2016/12/2,124.6293174
2016/12/3,123.5581707
2016/12/4,124.0077141
2016/12/5,121.5912194
2016/12/6,122.490938
2016/12/7,123.1337965
2016/12/8,123.57831
2016/12/9,123.9086807
2016/12/10,124.2196297
2016/12/11,123.448854
2016/12/12,125.1250051
2016/12/13,125.2177055
2016/12/14,125.3436844
2016/12/15,124.8475533
2016/12/16,125.9548438
2016/12/17,126.9194372
2016/12/18,126.8851446
2016/12/19,127.2509732
2016/12/20,128.5747668
2016/12/21,133.9545114
2016/12/22,138.829957
2016/12/23,148.0719243
2016/12/24,144.3676213
2016/12/25,143.9619873
2016/12/26,145.8139759
2016/12/27,149.9428962
2016/12/28,156.827766
2016/12/29,156.4562441
2016/12/30,154.5050863
2016/12/31,154.9255588
2017/1/1,160.5041453
2017/1/2,164.2907286
2017/1/3,167.8635462
2017/1/4,185.7183925
2017/1/5,163.0024309
2017/1/6,145.1369852
2017/1/7,146.1803776
2017/1/8,146.6196504
2017/1/9,145.2880874
2017/1/10,146.0868629
2017/1/11,125.1913728
2017/1/12,129.5672819
2017/1/13,132.6655552
2017/1/14,131.7859786
2017/1/15,132.3484318
2017/1/16,133.933765
2017/1/17,146.2577671
2017/1/18,142.8403237
2017/1/19,144.8661372
2017/1/20,144.2355227
2017/1/21,148.5690528
2017/1/22,149.0543498
2017/1/23,148.4800937
2017/1/24,143.9303149
2017/1/25,145.3749601
2017/1/26,147.9795528
2017/1/27,148.3483958
2017/1/28,148.6626384
2017/1/29,148.3438239
2017/1/30,148.5035881
2017/1/31,156.5917888
2017/2/1,159.6201643
2017/2/2,163.3154148
2017/2/3,166.2581457
2017/2/4,168.3743399
2017/2/5,165.8824355
2017/2/6,167.6434947
2017/2/7,171.4107624
2017/2/8,171.7079826
2017/2/9,160.6344196
2017/2/10,159.7305982
2017/2/11,162.2967927
2017/2/12,161.4628492
2017/2/13,160.1032355
2017/2/14,162.3720275
2017/2/15,162.8627667
2017/2/16,166.1098105
2017/2/17,169.1630676
2017/2/18,170.5102409
2017/2/19,169.4692116
2017/2/20,174.6832317
2017/2/21,180.413909
2017/2/22,180.7803211
2017/2/23,188.7741397
2017/2/24,189.9249373
2017/2/25,185.1194947
2017/2/26,188.6027648
2017/2/27,191.0135986
2017/2/28,191.0375152
2017/3/1,197.9445763
2017/3/2,202.584959
2017/3/3,206.4919057
2017/3/4,203.2996885
2017/3/5,205.2623519
2017/3/6,206.2101654
2017/3/7,198.2483586
2017/3/8,186.3527307
2017/3/9,192.611743
2017/3/10,181.0016637
2017/3/11,190.6053147
2017/3/12,198.0118001
2017/3/13,199.7437714
2017/3/14,201.077599
2017/3/15,202.6585882
2017/3/16,192.6577472
2017/3/17,178.4740396
2017/3/18,157.9875363
2017/3/19,168.2162703
2017/3/20,171.0724827
2017/3/21,181.85229
2017/3/22,170.2868785
2017/3/23,168.5932544
2017/3/24,152.2071512
2017/3/25,157.9478394
2017/3/26,156.9846712
2017/3/27,169.8387323
2017/3/28,170.0818661
2017/3/29,168.9335321
2017/3/30,166.756514
2017/3/31,174.1427187
2017/4/1,175.5766317
2017/4/2,179.1197995
2017/4/3,185.9123269
2017/4/4,184.2122635
2017/4/5,182.8586222
2017/4/6,192.2938481
2017/4/7,191.3773592
2017/4/8,191.24335
2017/4/9,193.2052972
2017/4/10,193.1058495
2017/4/11,196.0396523
2017/4/12,195.3065222
2017/4/13,190.2674571
2017/4/14,190.0042449
2017/4/15,190.8363691
2017/4/16,192.5537999
2017/4/17,194.3602202
2017/4/18,197.2732774
2017/4/19,197.0711974
2017/4/20,200.1516474
2017/4/21,199.032567
2017/4/22,200.6270754
2017/4/23,196.6599152
2017/4/24,203.6741437
2017/4/25,206.1967026
2017/4/26,208.7617859
2017/4/27,214.7581425
2017/4/28,214.5771102
2017/4/29,215.471034
2017/4/30,219.7515888
2017/5/1,231.7956632
2017/5/2,236.9150258
2017/5/3,243.0156071
2017/5/4,250.8084327
2017/5/5,253.7334788
2017/5/6,257.5762363
2017/5/7,260.5309526
2017/5/8,281.2339881
2017/5/9,286.4914165
2017/5/10,291.7093775
2017/5/11,301.7693587
2017/5/12,281.5059391
2017/5/13,294.7120448
2017/5/14,295.4032125
2017/5/15,283.9291018
2017/5/16,283.3081937
2017/5/17,300.4354587
2017/5/18,308.5655529
2017/5/19,324.7912925
2017/5/20,340.6863423
2017/5/21,333.6105041
2017/5/22,355.2571485
2017/5/23,379.3363494
2017/5/24,399.5287617
2017/5/25,376.9043244
2017/5/26,360.1760372
2017/5/27,333.4721637
2017/5/28,352.641799
2017/5/29,369.010887
2017/5/30,355.9484668
2017/5/31,374.1485175
2017/6/1,394.0768379
2017/6/2,407.3247665
2017/6/3,411.7723162
2017/6/4,411.241956
2017/6/5,439.9492982
2017/6/6,468.8859337
2017/6/7,447.481878
2017/6/8,459.572899
2017/6/9,462.6039482
2017/6/10,482.9555708
2017/6/11,484.7135191
2017/6/12,435.8534561
2017/6/13,445.3062421
2017/6/14,410.8263329
2017/6/15,404.0222046
2017/6/16,412.9188643
2017/6/17,435.479895
2017/6/18,417.8844764
2017/6/19,424.7079646
2017/6/20,446.4354937
2017/6/21,441.1185869
2017/6/22,443.8422347
2017/6/23,450.3784368
2017/6/24,428.0796412
2017/6/25,424.9497623
2017/6/26,406.7792543
2017/6/27,418.971777
2017/6/28,422.6899093
2017/6/29,416.9040893
2017/6/30,407.3513224
2017/7/1,399.7999904
2017/7/2,411.6709093
2017/7/3,421.1816392
2017/7/4,427.4056477
2017/7/5,427.51142
2017/7/6,428.6373569
2017/7/7,413.9126438
2017/7/8,422.6215204
2017/7/9,413.9710373
2017/7/10,390.0496623
2017/7/11,384.3841759
2017/7/12,394.4768618
2017/7/13,387.7900256
2017/7/14,367.3424087
2017/7/15,328.8070098
2017/7/16,317.4897662
2017/7/17,366.6539207
2017/7/18,381.5872797
2017/7/19,374.1499779
2017/7/20,463.7650202
2017/7/21,439.1527261
2017/7/22,462.6441063
2017/7/23,449.5779778
2017/7/24,453.6669226
2017/7/25,424.3386432
2017/7/26,416.6390031
2017/7/27,440.1359391
2017/7/28,462.7932034
2017/7/29,449.2452573
2017/7/30,454.3592883
2017/7/31,473.8830806
2017/8/1,448.0464026
2017/8/2,446.8466433
2017/8/3,462.4002682
2017/8/4,477.4938721
2017/8/5,536.4339474
2017/8/6,530.0643722
2017/8/7,557.3414607
2017/8/8,564.1731261
2017/8/9,551.4521613
2017/8/10,557.9116882
2017/8/11,602.4188312
2017/8/12,641.1110278
2017/8/13,672.3060974
2017/8/14,713.9470272
2017/8/15,690.3885798
2017/8/16,722.6015718
2017/8/17,715.2802104
2017/8/18,687.1084878
2017/8/19,692.6520895
2017/8/20,675.2040883
2017/8/21,661.0707254
2017/8/22,677.4322695
2017/8/23,685.9394643
2017/8/24,716.2594639
2017/8/25,722.4155752
2017/8/26,719.2994496
2017/8/27,724.4191115
2017/8/28,724.4560766
2017/8/29,756.9978659
2017/8/30,754.8278634
2017/8/31,777.7541726
2017/9/1,809.0501976
2017/9/2,757.3410721
2017/9/3,758.12213
2017/9/4,700.8708607
2017/9/5,724.1774114
2017/9/6,760.7709973
2017/9/7,761.3280961
2017/9/8,699.9951552
2017/9/9,699.6376762
2017/9/10,682.6377732
2017/9/11,689.0740904
2017/9/12,684.1288047
2017/9/13,643.1116155
2017/9/14,522.6543683
2017/9/15,602.6782197
2017/9/16,600.6864243
2017/9/17,593.780258
2017/9/18,673.7801802
2017/9/19,650.6126224
2017/9/20,647.5179484
2017/9/21,602.0238771
2017/9/22,602.0303132
2017/9/23,628.9203133
2017/9/24,610.8204955
2017/9/25,651.2218259
2017/9/26,645.693181
2017/9/27,696.9198186
2017/9/28,692.7078231
2017/9/29,690.8616804
2017/9/30,720.0846866
2017/10/1,730.9485025
2017/10/2,731.9572491
2017/10/3,716.8106121
2017/10/4,702.2495834
2017/10/5,718.7632918
2017/10/6,725.8919095
2017/10/7,735.2937388
2017/10/8,765.892691
2017/10/9,792.8219172
2017/10/10,794.5768014
2017/10/11,802.0517278
2017/10/12,905.2560465
2017/10/13,938.642614
2017/10/14,969.4249086
2017/10/15,944.0296584
2017/10/16,952.0347143
2017/10/17,932.1826893
2017/10/18,929.826031
2017/10/19,949.5483281
2017/10/20,1000.07111
2017/10/21,1003.536109
2017/10/22,999.8195065
2017/10/23,986.9502678
2017/10/24,919.8821995
2017/10/25,957.3270012
2017/10/26,983.1010415
2017/10/27,962.5435264
2017/10/28,957.9737318
2017/10/29,1024.825041
2017/10/30,1021.053367
2017/10/31,1077.438029
2017/11/1,1127.354274
2017/11/2,1179.333808
2017/11/3,1200.974177
2017/11/4,1229.787114
2017/11/5,1234.491274
2017/11/6,1170.505706
2017/11/7,1190.914462
2017/11/8,1243.608484
2017/11/9,1191.047402
2017/11/10,1103.540835
2017/11/11,1060.161103
2017/11/12,992.2623953
2017/11/13,1094.006703
2017/11/14,1106.831243
2017/11/15,1220.358272
2017/11/16,1313.284583
2017/11/17,1286.215843
2017/11/18,1299.972869
2017/11/19,1341.242327
2017/11/20,1368.818294
2017/11/21,1347.39657
2017/11/22,1377.979077
2017/11/23,1342.279179
2017/11/24,1378.319181
2017/11/25,1468.205231
2017/11/26,1558.508208
2017/11/27,1640.194413
2017/11/28,1680.556507
2017/11/29,1652.337836
2017/11/30,1710.197364
2017/12/1,1834.442982
2017/12/2,1851.214285
2017/12/3,1893.028013
2017/12/4,1949.124321
2017/12/5,1992.791049
2017/12/6,2390.248618
2017/12/7,2994.045344
2017/12/8,2771.861958
2017/12/9,2539.464638
2017/12/10,2586.160702
2017/12/11,2834.392479
2017/12/12,2914.835827
2017/12/13,2746.630838
2017/12/14,2773.105432
2017/12/15,2964.819306
2017/12/16,3265.018052
2017/12/17,3205.758296
2017/12/18,3201.746653
2017/12/19,2978.004211
2017/12/20,2785.295792
2017/12/21,2647.87889
2017/12/22,2317.884438
2017/12/23,2463.48808
2017/12/24,2334.138
2017/12/25,2351.270992
2017/12/26,2699.081372
2017/12/27,2655.5873
2017/12/28,2449.303005
2017/12/29,2457.939486
2017/12/30,2172.390529
2017/12/31,2374.665185
2018/1/1,2291.196666
2018/1/2,2513.779402
2018/1/3,2550.803827
2018/1/4,2617.949966
2018/1/5,2925.443322
2018/1/6,2942.168007
2018/1/7,2766.34594
2018/1/8,2547.149942
2018/1/9,2450.962252
2018/1/10,2514.730751
2018/1/11,2251.787372
2018/1/12,2348.65728
2018/1/13,2412.679064
2018/1/14,2314.127529
2018/1/15,2322.432645
2018/1/16,1931.219578
2018/1/17,1880.708179
2018/1/18,1929.078524
2018/1/19,1951.595175
2018/1/20,2169.077381
2018/1/21,1950.8998
2018/1/22,1838.669699
2018/1/23,1828.298531
2018/1/24,1911.149529
2018/1/25,1894.559671
2018/1/26,1879.958277
2018/1/27,1925.504059
2018/1/28,1983.907175
2018/1/29,1901.644843
2018/1/30,1701.520302
2018/1/31,1720.999809
2018/2/1,1544.286311
2018/2/2,1487.252674
2018/2/3,1545.400688
2018/2/4,1394.337446
2018/2/5,1171.844019
2018/2/6,1306.580864
2018/2/7,1284.350637
2018/2/8,1393.066315
2018/2/9,1472.660607
2018/2/10,1453.417671
2018/2/11,1370.646482
2018/2/12,1505.131501
2018/2/13,1449.959605
2018/2/14,1601.315074
2018/2/15,1714.777646
2018/2/16,1726.373643
2018/2/17,1874.813787
2018/2/18,1780.400515
2018/2/19,1894.269695
2018/2/20,1924.574072
2018/2/21,1804.425818
2018/2/22,1688.92208
2018/2/23,1739.093113
2018/2/24,1656.878374
2018/2/25,1632.041033
2018/2/26,1750.754571
2018/2/27,1811.582364
2018/2/28,1756.449115
2018/3/1,1850.095221
2018/3/2,1873.195968
2018/3/3,1941.596024
2018/3/4,1945.669597
2018/3/5,1956.1446
2018/3/6,1822.245468
2018/3/7,1684.796757
2018/3/8,1588.522179
2018/3/9,1578.981676
2018/3/10,1499.398302
2018/3/11,1620.097083
2018/3/12,1557.108811
2018/3/13,1555.555877
2018/3/14,1399.207702
2018/3/15,1404.607757
2018/3/16,1411.118492
2018/3/17,1339.935015
2018/3/18,1392.01741
2018/3/19,1461.074714
2018/3/20,1509.094827
2018/3/21,1511.939221
2018/3/22,1478.091825
2018/3/23,1503.835604
2018/3/24,1468.188353
2018/3/25,1439.142699
2018/3/26,1390.781359
2018/3/27,1327.170786
2018/3/28,1347.883069
2018/3/29,1214.360381
2018/3/30,1167.865542
2018/3/31,1182.046837
2018/4/1,1160.267674
2018/4/2,1201.019296
2018/4/3,1264.292022
2018/4/4,1162.295876
2018/4/5,1155.244577
2018/4/6,1125.651954
2018/4/7,1172.414489
2018/4/8,1191.629388
2018/4/9,1148.862774
2018/4/10,1159.78355
2018/4/11,1182.672614
2018/4/12,1339.126103
2018/4/13,1340.429758
2018/4/14,1355.893387
2018/4/15,1414.270946
2018/4/16,1368.494488
2018/4/17,1342.066371
2018/4/18,1386.611164
2018/4/19,1409.027771
2018/4/20,1502.871645
2018/4/21,1511.501053
2018/4/22,1495.855062
2018/4/23,1517.849259
2018/4/24,1648.332563
2018/4/25,1503.693033
2018/4/26,1577.932735
2018/4/27,1528.029545
2018/4/28,1589.631096
2018/4/29,1601.823551
2018/4/30,1571.63927
2018/5/1,1551.142112
2018/5/2,1571.199033
2018/5/3,1657.783861
2018/5/4,1650.628592
2018/5/5,1677.600102
2018/5/6,1643.166518
2018/5/7,1595.380951
2018/5/8,1572.020818
2018/5/9,1587.588363
2018/5/10,1539.884605
2018/5/11,1437.437728
2018/5/12,1448.410514
2018/5/13,1485.878347
2018/5/14,1484.801929
2018/5/15,1449.79809
2018/5/16,1425.875325
2018/5/17,1379.237281
2018/5/18,1406.076796
2018/5/19,1405.591909
2018/5/20,1451.094959
2018/5/21,1435.189808
2018/5/22,1371.040442
2018/5/23,1288.685098
2018/5/24,1293.854055
2018/5/25,1275.737178
2018/5/26,1254.69001
2018/5/27,1256.949879
2018/5/28,1217.474184
2018/5/29,1275.027317
2018/5/30,1263.918605
2018/5/31,1279.029814
2018/6/1,1287.25858
2018/6/2,1304.815627
2018/6/3,1318.080213
2018/6/4,1283.122507
2018/6/5,1303.658474
2018/6/6,1307.251699
2018/6/7,1311.532065
2018/6/8,1302.562173
2018/6/9,1286.82077
2018/6/10,1159.483382
2018/6/11,1180.258258
2018/6/12,1124.917967
2018/6/13,1085.306342
2018/6/14,1141.060198
2018/6/15,1103.787871
2018/6/16,1119.920266
2018/6/17,1111.347384
2018/6/18,1151.761279
2018/6/19,1157.898765
2018/6/20,1159.162955
2018/6/21,1151.297124
2018/6/22,1040.888474
2018/6/23,1054.492511
2018/6/24,1056.465296
2018/6/25,1069.5851
2018/6/26,1043.079629
2018/6/27,1054.036488
2018/6/28,1010.723525
2018/6/29,1064.747039
2018/6/30,1096.656182
2018/7/1,1093.660216
2018/7/2,1132.888355
2018/7/3,1118.494254
2018/7/4,1130.245192
2018/7/5,1137.48388
2018/7/6,1143.505026
2018/7/7,1175.06609
2018/7/8,1160.970193
2018/7/9,1155.578895
2018/7/10,1085.11013
2018/7/11,1096.318668
2018/7/12,1067.988658
2018/7/13,1069.684374
2018/7/14,1076.314558
2018/7/15,1090.745823
2018/7/16,1156.38204
2018/7/17,1255.889644
2018/7/18,1264.581617
2018/7/19,1281.227284
2018/7/20,1262.025682
2018/7/21,1273.334688
2018/7/22,1273.366193
2018/7/23,1323.753661
2018/7/24,1446.349104
2018/7/25,1404.829527
2018/7/26,1365.530811
2018/7/27,1402.355696
2018/7/28,1407.165673
2018/7/29,1411.858441
2018/7/30,1405.471066
2018/7/31,1336.885339
2018/8/1,1310.301191
2018/8/2,1300.520903
2018/8/3,1277.858374
2018/8/4,1208.996754
2018/8/5,1215.261294
2018/8/6,1195.314632
2018/8/7,1161.284258
2018/8/8,1084.48465
2018/8/9,1129.739377
2018/8/10,1063.909605
2018/8/11,1083.142737
2018/8/12,1087.90174
2018/8/13,1083.696416
2018/8/14,1066.964389
2018/8/15,1085.817818
2018/8/16,1090.453089
2018/8/17,1132.90714
2018/8/18,1106.029857
2018/8/19,1120.318186
2018/8/20,1086.422216
2018/8/21,1117.580289
2018/8/22,1098.408426
2018/8/23,1125.773755
2018/8/24,1157.783161
2018/8/25,1165.344128
2018/8/26,1155.85151
2018/8/27,1186.578207
2018/8/28,1223.191415
2018/8/29,1214.846859
2018/8/30,1203.098783
2018/8/31,1213.466146
2018/9/1,1240.446002
2018/9/2,1254.276995
2018/9/3,1252.227106
2018/9/4,1269.869614
2018/9/5,1171.856253
2018/9/6,1126.495642
2018/9/7,1115.904131
2018/9/8,1074.421647
2018/9/9,1087.47097
2018/9/10,1092.555478
2018/9/11,1091.198764
2018/9/12,1096.615348
2018/9/13,1125.309375
2018/9/14,1124.623766
2018/9/15,1130.003702
2018/9/16,1125.624293
2018/9/17,1084.970632
2018/9/18,1100.646314
2018/9/19,1105.477109
2018/9/20,1126.530698
2018/9/21,1163.851136
2018/9/22,1161.739267
2018/9/23,1159.904699
2018/9/24,1140.111137
2018/9/25,1114.500304
2018/9/26,1123.003277
2018/9/27,1154.547858
2018/9/28,1149.035231
2018/9/29,1141.867633
2018/9/30,1146.084614
2018/10/1,1139.999326
2018/10/2,1134.309961
2018/10/3,1125.169996
2018/10/4,1138.112665
2018/10/5,1146.148488
2018/10/6,1140.33583
2018/10/7,1142.987992
2018/10/8,1151.628389
2018/10/9,1150.078379
2018/10/10,1140.309083
2018/10/11,1083.416445
2018/10/12,1086.695615
2018/10/13,1088.78107
2018/10/14,1089.725511
2018/10/15,1142.800653
2018/10/16,1142.837809
2018/10/17,1133.99313
2018/10/18,1122.372346
2018/10/19,1120.530186
2018/10/20,1124.766428
2018/10/21,1123.690742
2018/10/22,1124.651402
2018/10/23,1122.798263
2018/10/24,1126.37232
2018/10/25,1123.095298
2018/10/26,1122.942733
2018/10/27,1124.030245
2018/10/28,1125.18369
2018/10/29,1098.629469
2018/10/30,1099.035099
2018/10/31,1096.270725
2018/11/1,1106.838438
2018/11/2,1108.801603
2018/11/3,1104.211737
2018/11/4,1106.892046
2018/11/5,1114.561867
2018/11/6,1121.846595
2018/11/7,1133.956181
2018/11/8,1120.783341
2018/11/9,1109.057204
2018/11/10,1113.261521
2018/11/11,1113.734215
2018/11/12,1106.896106
2018/11/13,1104.945248
2018/11/14,997.1206044
2018/11/15,981.5169022
2018/11/16,969.0079093
2018/11/17,965.4209745
2018/11/18,977.5374239
2018/11/19,846.8861937
2018/11/20,774.0111398
2018/11/21,800.2013132
2018/11/22,759.1942389
2018/11/23,755.9890584
2018/11/24,674.9563563
2018/11/25,697.4923172
2018/11/26,657.3931877
2018/11/27,664.6902737
2018/11/28,740.7261102
2018/11/29,744.5101693
2018/11/30,699.0463706
2018/12/1,733.4619497
2018/12/2,720.5048751
2018/12/3,677.7905017
2018/12/4,688.7829261
2018/12/5,653.5249634
2018/12/6,613.0396551
2018/12/7,595.4764558
2018/12/8,605.3127839
2018/12/9,629.4216093
2018/12/10,610.0444598
2018/12/11,596.502011
2018/12/12,607.4162543
2018/12/13,577.2868822
2018/12/14,564.9437946
2018/12/15,564.0069142
2018/12/16,566.8543664
2018/12/17,617.9892669
2018/12/18,644.225878
2018/12/19,652.9913279
2018/12/20,720.7824377
2018/12/21,679.3765026
2018/12/22,699.9750829
2018/12/23,697.4121742
2018/12/24,711.3754859
2018/12/25,665.5603317
2018/12/26,672.9281946
2018/12/27,637.687571
2018/12/28,684.7183797
2018/12/29,666.7224416
2018/12/30,674.7551283
2018/12/31,653.3149916
2019/1/1,670.9863418
2019/1/2,688.4985673
2019/1/3,669.949209
2019/1/4,673.683335
2019/1/5,671.5757094
2019/1/6,712.0679585
2019/1/7,703.1630558
2019/1/8,704.2274385
2019/1/9,705.0873346
2019/1/10,642.8893289
2019/1/11,644.4330112
2019/1/12,639.9414088
2019/1/13,621.0646167
2019/1/14,647.8962
2019/1/15,634.7781796
2019/1/16,639.0934878
2019/1/17,643.2704825
2019/1/18,639.7099187
2019/1/19,652.1410366
2019/1/20,629.9014328
2019/1/21,625.5986961
2019/1/22,630.6513942
2019/1/23,627.3136127
2019/1/24,630.1406601
2019/1/25,630.0098591
2019/1/26,630.5489896
2019/1/27,627.3727409
2019/1/28,607.5657031
2019/1/29,603.718741
2019/1/30,610.4426262
2019/1/31,605.5390393
2019/2/1,610.8874749
2019/2/2,616.7511906
2019/2/3,606.8184761
2019/2/4,606.0308346
2019/2/5,607.3556349
2019/2/6,598.2115861
2019/2/7,595.7807599
2019/2/8,642.7026995
2019/2/9,643.5473248
2019/2/10,646.9402595
2019/2/11,639.6839025
2019/2/12,640.6375525
2019/2/13,636.9439452
2019/2/14,634.3448605
2019/2/15,635.0911113
2019/2/16,636.733692
2019/2/17,644.5336878
2019/2/18,687.0438999
2019/2/19,692.6267324
2019/2/20,701.9435004
2019/2/21,693.9833388
2019/2/22,703.0855586
2019/2/23,727.2086721
2019/2/24,668.974834
2019/2/25,681.7320465
2019/2/26,676.8329622
2019/2/27,676.319495
2019/2/28,677.0477411
2019/3/1,677.9696574
2019/3/2,678.8825537
2019/3/3,675.9237637
2019/3/4,660.9455159
2019/3/5,684.706554
2019/3/6,686.0988578
2019/3/7,687.4942131
2019/3/8,685.7457932
2019/3/9,696.7450865
2019/3/10,694.7529737
2019/3/11,686.6692803
2019/3/12,687.4300058
2019/3/13,687.0670038
2019/3/14,690.2469631
2019/3/15,696.7500238
2019/3/16,712.2796757
2019/3/17,708.2193959
2019/3/18,709.5816541
2019/3/19,716.4770383
2019/3/20,719.4244409
2019/3/21,709.2622688
2019/3/22,708.400481
2019/3/23,710.5601791
2019/3/24,708.2304299
2019/3/25,697.8987237
